No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
65,Jayden Addison,OL,FR,6-2,275,"Blythewood, SC",Blythewood HS
19,Myles Baker,CB,FR,5-10,165,"Huntersville, NC",Hough HS
23,CJ Beasley,RB,FR,5-10,180,"Norfolk, VA",Maury HS
3,Aaron Bedgood,WR,SO,5-8,170,"Richmond Hill, GA",Richmond Hill HS
79,Steven Bedosky,OL,SR,6-2,280,"Douglasville, GA",Landmark Christian HS
27,Braydon Bennett,RB,FR,6-2,185,"Greenville, SC",Southside HS
29,Massimo Biscardi,PK,JR,5-11,200,"Downingtown, PA",Downingtown West HS
48,Davon Bomar,DE,FR,6-3,250,"Havre De Grace, MD",Bel Air HS
75,Mason Bowers,OL,FR,6-4,280,"High Point, NC",High Point Central HS
52,C.J. Brewer,DT,SR,6-2,280,"Bowdon, GA",Bowdon HS
39,Aden Britton,LB,FR,6-0,225,"Roanoke, VA",North Cross HS
42,Jake Broom,TE,FR,6-2,240,"Decatur, GA",Decatur HS/Air Force Academy Prep School
11,Kameron Brown,WR,SR,6-3,220,"Graniteville, SC",Midland Valley HS/Charleston Southern
-,Randall Brown,RB,FR,5-9,180,"Lugoff, SC",Lugoff-Elgin HS/Presbyterian College
30,Shon Brown,DB,FR,6-2,230,"Clover, SC",Clover HS
1,Shane Bruce,LB,FR,6-0,230,"Carrollton, GA",Central HS
81,Payton Bunch,TE,FR,6-3,195,"Pendleton, SC",Pendleton HS
38,Nic Burroughs-Rogers,LB,FR,6-1,240,"Columbia, SC",Blythewood HS
11,Kameron Burton,S,JR,6-1,200,"Belton-Honea Path, SC",Belton-Honea Path HS
23,Derick Bush,CB,JR,6-1,190,"Tucson, AZ",Salpointe Catholic HS
46,Kenny Byrd,LB,FR,6-1,215,"Myrtle Beach, SC",Myrtle Beach HS
12,Bryce Carpenter,QB,JR,6-1,200,"Sarasota, FL",Venice HS
63,Trey Carter,OL,SR,6-1,300,"Monroeville, AL",Monroe Academy
84,Nick Childs,WR,FR,5-10,185,"Winston-Salem, NC",East Forsyth HS
15,Jerrod Clark,NT,SO,6-4,335,"Dorchester, MA",Brighton HS
35,Kieran Colahan,P,FR,6-0,200,"Earlville, Australia",University of Australia
54,Trevor Cole,LB,FR,6-0,190,"Murrells Inlet, SC",St. James HS
26,Isaiah Connelly,RB,FR,5-9,195,"Orlando, FL",Edgewater HS
25,Jamar Darboe,LB,SO,6-1,220,"Kinston, NC",Christchurch School (Va.)
85,Jalen Darby,WR,SO,6-2,170,"Orangeburg, SC",Orangeburg-Wilkinson HS/Presbyterian College
17,Sam Denmark,WR,SR,6-0,190,"Huger, SC",Hanahan/Virginia Tech
27,Aaron Diggs,LB,FR,5-11,205,"Auburn, AL",Auburn HS
50,Jordan Donald,OL,SO,5-10,270,"Memphis, TN",White Station HS
38,Kyre Duplessis,WR,FR,5-10,185,"Woodbridge, VA",Woodbridge HS
2,Luke Ellenberger,S,FR,6-1,195,"Pisgah Forest, NC",Brevard HS
45,Chris Evans,DB,JR,6-2,220,"Duncan, SC",Boiling Springs HS
99,Tate Finklea,DE,FR,6-0,220,"Conway, SC",Conway HS
62,Sean Fitzgerald,OL,JR,6-2,285,"Mt. Pleasant, MI",Mt. Pleasant Senior HS/Michigan
14,Deon Fountain,WR,FR,5-11,165,"Valdosta, GA",Brooks County HS
74,Jack Franklin,OL,SR,6-4,350,"Buford, GA",Mill Creek HS
31,Wilt Gabe II,DE,SO,6-3,240,"Montreal, Canada",Montmorency College/Independence C.C. (Kansas)
34,Teddy Gallagher,LB,SR,6-1,230,"Los Angeles, CA",Loyola HS/Glendale Community College
5,Travis Geiger Jr.,NT,SO,6-4,320,"Columbus, OH",Marion-Franklin HS/Highland C.C. (Kansas)/Tiffin
4,Kendricks Gladney Jr.,LB,SR,6-0,210,"Capitol Heights, MD",Charles Herbert Flowers HS/Middle Tennessee/Asa College
35,Jaimeer Goodman,CB,SO,6-0,185,"Taylors, SC",Eastside HS
53,Kip Green,OL,FR,6-4,310,"Radford, VA",Radford HS
7,Jarrett Guest,QB,FR,6-3,180,"Marietta, GA",Kennesaw Mountain HS
94,Jeffrey Gunter,DB,JR,6-4,260,"Durham, NC",Riverside HS
68,Blake Hamilton,OL,FR,6-4,270,"Denver, NC",East Lincoln HS
6,Jaivon Heiligh,WR,JR,6-2,190,"Venice, FL",Venice HS
-,Justin Henry,S,SR,5-10,165,"Laurens, SC",Laurens District 55 HS
19,Nate Hope II,RB,SO,5-10,195,"Marietta, GA",Johns Creek HS/Lehigh
17,De'Angelo Huskey,CB,JR,5-9,170,"Rock Hill, SC",South Pointe HS/Guilford College
