No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
89,Miles Adams,DE,SO,6-4,238,"Houston, TX",Strake Jesuit
6,Blaze Alldredge,LB,SR,6-2,220,"Celebration, FL",Celebration/Pierce College
5,Chike Anigbogu,S,FR,5-10,200,"Missouri City, TX",Ridge Point
35,Luke Armstrong,FB,SO,6-3,245,"Austin, TX",Westlake
27,Andrew Awe,LB,FR,6-2,200,"Mansfield, TX",Mansfield Lake Ridge HS
11,Jake Bailey,WR,SO,5-10,180,"San Clemente, CA",St. John Bosco
58,Shea Baker,OL,JR,6-1,302,"Round Rock, TX",Cedar Ridge
14,Jaren Banks,LB,JR,6-0,210,"Junction City, OR",Sheldon/New Mexico Military
0,Adrian Bickham,DE,SO,6-3,214,"Angie, LA",Varnado
15,Andrew Bird,CB,SO,6-1,181,"Fort Worth, TX",All Saints Episcopal
16,Robbie Blosser,QB,JR,6-0,222,"Thousand Oaks, CA",Bishop Mora Salesian
2,Chris Boudreaux,CB,JR,5-11,168,"Beaumont, TX",Central
21,Garrett Braden,OLB,FR,6-2,213,"New Canaan, CT",New Canaan
87,Jack Bradley,TE,SO,6-5,244,"Dallas, TX",Bishop Lynch
30,Ari Broussard,RB,SO,6-0,215,"New Orleans, LA",Lusher
82,Jaeger Bull,TE,JR,6-4,236,"Corpus Christi, TX",Flour Bluff
4,Prudy Calderon,DB,JR,5-11,208,"San Marcos, TX",San Marcos
17,Kobie Campbell,RB,FR,5-7,165,"Missouri City, TX",Hightower
55,De'Braylon Carroll,DT,SO,6-0,287,"Duncanville, TX",Duncanville
17,Treshawn Chamberlain,LB,JR,5-10,198,"Greenwood, SC",Emerald
81,Caleb Chappelle,WR,FR,5-11,184,"Tomball, TX",The Woodlands Christian Academy
4,Mike Collins,QB,SR,6-5,217,"New Canaan, CT",New Canaan/TCU
12,Austin Conrad,WR,JR,5-11,193,"Spring, TX",Klein
43,Dillon Davis,LB,SR,-,-,"Bellaire, TX",Episcopal
19,Tre’shon Devones,CB,SO,6-0,176,"Duncanville, TX",Duncanville
48,Jacob Doddridge,DE,SO,6-3,247,"Southlake, TX",Carroll
16,Jonah Doddridge,DB,FR,6-2,165,"Southlake, TX",Southlake Carroll HS
25,Jordan Dunbar,CB,FR,5-11,184,"Tarrytown, NY",Iona Prep
34,Terreance Ellis,LB,FR,6-2,205,"Pearland, TX",Shadow Creek HS
91,Ikenna Enechukwu,DE,SO,6-3,256,"Kansas City., MO",Ruskin
75,Derek Ferraro,OL,SO,6-6,292,"New Rochelle, NY",Iona Prep
50,Izeya Floyd,OL,FR,6-2,314,"Frisco, TX",Reedy
18,Robert French,TE,SO,6-5,238,"Jacksonville, FL",Bartram Trail
29,Sean Fresch,ATH,FR,5-8,170,"Austin, TX",Lyndon B. Johnson
73,Cole Garcia,OL,SO,6-4,296,"Dallas, TX",Bishop Lynch
92,Elijah Garcia,DL,SR,6-5,302,"San Antonio, TX",Stevens
46,Garrett Grammer,LB,SR,6-0,214,"Rosenberg, TX",Richmond Foster
37,Jacob Grams,LB,JR,6-0,197,"Houston, TX",Episcopal
5,Wiley Green,QB,SO,6-3,214,"Coppell, TX",Prestonwood Christian
6,Khalan Griffin,RB,FR,5-10,215,"Tyler, TX",Chapel Hill
89,Michael Haack,WR,FR,5-11,160,"El Paso, TX",Franklin HS
50,Hunter Hanley,DE,FR,6-2,219,"Hershey, PA",Milton Hershey
44,Geron Hargon,LB,FR,6-2,225,"Shreveport, LA",Captain Shreve
25,Will Harrison,K,JR,5-10,193,"Westfield, IN",Westfield
98,Van Heitmann,DL,FR,6-6,207,"Houston, TX",Stratford HS
42,Brian Hibbard,FB,FR,6-0,211,"Baton Rouge, LA",Catholic HS
2,JaVante Hubbard,DE,SR,6-2,255,"Houston, TX",Elsik
67,Connor Hughes,OL,FR,6-2,298,"Katy, TX",Cinco Ranch
95,Caleb James,DE,FR,6-0,300,"Cypress, TX",North Shore HS
3,JoVoni Johnson,QB,FR,6-3,215,"Conway, AR",Conway
32,Jerry Johnson III,FB,FR,6-1,232,"Port Saint Lucie, FL",Treasure Coast
14,Nate Kamper,TE,FR,6-6,221,"Fort Hood, TX",Killeen
22,Jawan King,RB,FR,5-10,228,"Atlanta, TX",Atlanta
54,Isaac Klarkowski,OL,FR,6-2,299,"Green Bay, WI",Southwest
13,Zane Knipe,WR,FR,5-11,183,"Houston, TX",:Lamar
99,Cole Latos,DL,FR,6-5,270,"Allen, TX",Allen
53,Mike Leone,OL,FR,6-5,270,"Bryn Mawr, PA",The Hun School
9,Kirk Lockhart,S,SO,5-11,185,"Cedar Hill, TX",Cedar Hill
69,Payton Lovell,OL,FR,6-5,285,"Trophy Club, TX",Byron Nelson HS
19,Evan Marshman,QB,SR,5-11,203,"Austin, TX",Houston Christian
51,Will Martinez,DL,FR,6-2,230,"Houston, TX",Lamar
16,Andrew Mason,WR,FR,5-10,155,"Spring Hill, TN",Ravenwood
24,Miles McCord,CB,JR,6-1,160,"Huntington Beach, CA",Golden West College
20,Keith CJ McCord II,WR,SR,6-1,-,"Huntington Beach, CA",Sage Hill/Yale
9,TJ McMahon,QB,SO,6-0,195,"Anaheim, CA",Servite/Cerritos College
76,Nicholas McQuarry,K,SO,6-2,207,"Jacksonville, FL",Mandarin
86,Christian McStravick,WR,SR,6-3,200,"Katy, TX",Strake Jesuit/Boston College
84,Bennett Mecom,WR,FR,6-3,203,"Frisco, TX",Reedy
99,Charlie Mendes,P,FR,6-3,200,"Van Nuys, CA",Harvard-Westlake
1,Antonio Montero,LB,JR,6-0,216,"Eden Prairie, MN",Eden Prairie
1,Cameron Montgomery,WR,JR,5-5,160,"Stafford, TX",Stafford
33,Myron Morrison,LB,FR,6-3,204,"Humble, TX",Atascocita
7,Jordan Myers,TE,SR,6-2,203,"Dickinson, TX",Dickinson
13,Lamont Narcisse,CB,FR,5-11,163,"Pasadena, CA",Calabasas
27,Ayden Noriega,RB,FR,5-9,172,"Amarillo, TX",Tascosa
52,Braedon Nutter,OL,FR,6-3,302,"Tomball, TX",Memorial
20,George Nyakwol,DB,SR,6-0,186,"Houston, TX",Aldine Eisenhower
10,Kenneth Orji,DE,JR,6-2,251,"Missouri City, TX",Elkins
8,Juma Otoviano,RB,SO,5-10,201,"Arlington, TX",James Martin
8,Kebreyun Page,LB,SO,6-2,205,"Cedar Hill, TX",Cedar Hill
38,JaShon Palmer,WR,FR,5-10,182,"Houston, TX",Eisenhower
12,Josh Pearcy,OLB,FR,6-2,242,"Moorestown, NJ",Moorestown
63,Brandt Peterson,OT,JR,6-6,278,"Austin, TX",Hyde Park Baptist
72,Trey Phillippi,OT,FR,6-5,260,"Montgomery, TX",Montgomery
88,August Pitre III,WR,SO,6-2,174,"Opelousas, LA",Northwest
40,Jalen Reeves,DE,FR,6-0,210,"Hollywood, FL",NSU University School
0,Collin Riccitelli,K,SR,6-0,206,"San Marcos, CA",Carlsbad/Stanford
23,Isaiah Richardson,DB,JR,6-1,197,"Richmond, TX",Foster
34,Campbell Riddle,DS,JR,6-2,210,"Peoria, AZ",Centennial
79,Regan Riddle,OG,FR,6-1,287,"Dallas, TX",Highland Park
2,Bradley Rozner,WR,JR,6-5,195,"Needville, TX",Needville/Cisco JC
31,Matthew Sams,DB,SO,5-9,184,"Austin, TX",Westlake
80,Jonathan Sanchez,TE,JR,6-6,243,"McAllen, TX",Memorial
7,Trey Schuman,DE,JR,6-2,261,"Burleson, TX",Burleson
71,Clay Servin,OL,SO,6-4,292,"Richardson, TX",J.J. Pearce
77,Adam Sheriff,OL,SO,6-4,280,"Prosper, TX",Prosper/Butler CC
3,Naeem Smith,S,SR,5-11,197,"Iowa City, IA",Iowa City/Ellsworth JC
61,Charlie Stone,OL,FR,6-0,-,"Austin, TX",Regents HS
85,Brendan Suckley,FB,SO,6-2,257,"Corpus Christi, TX",Flour Bluff
23,Casey Tawa,WR,FR,6-0,178,"West Linn, OR",West Linn HS
26,Gabe Taylor,DB,FR,5-10,180,"Miami, FL",Gulliver Prep
10,Austin Trammell,WR,SR,5-10,185,"Spring, TX",Klein
46,Andrew Tsangeos,TE,SR,6-2,212,"Pasadena, CA",Flintridge Prep/Richmond
11,Cameron Valentine,DE,SO,6-3,251,"Richmond, TX",Foster
74,Nick Wagman,OT,FR,6-3,266,"Potomac, MD",Winston Churchill
83,Ryan Wallace,WR,FR,6-1,191,"Arlington, TX",Martin HS
24,Collin Whitaker,CB,SR,5-10,199,"Plano, TX",Prestonwood Christian
22,Jason White,CB,SO,5-8,161,"Desoto , TX",Bishop Dunne
44,Harry Witt,FB,FR,5-10,243,"Austin, TX",Vandegrift HS
70,Jovaun Woolford,OL,SR,6-5,295,"Des Plaines, IL",Maine West/Colgate
41,Plae Wyatt,S,FR,5-11,200,"McKinney, TX",Boyd
