No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
26,Jamal Anderson,DB,SO,6-2,180,"Homestead, FL",South Dade HS
64,Trevor Arnett,OL,FR,6-6,240,"Lakeland, FL",Lake Gibson HS
56,Tamarick Best,LB,FR,6-1,225,"Pahokee, FL",Pahokee HS
12,Max Bortenschlager,QB,SR,6-3,205,"Fishers, IN",Cathedral HS/Maryland
37,Romelo Brooks,LB,JR,5-10,200,"Miami, FL",Miami Killian HS
4,Haden Carlson,QB,FR,6-3,192,"Lutz, FL",Steinbrenner HS
50,Nasir Carter,LB,FR,6-2,220,"Orlando, FL",West Orange HS
55,D'Andre Christmas-Giles,DL,SR,6-3,315,"New Orleans, LA",St. Augustine/Texas
34,Chance Coleman,LB,FR,6-1,217,"Tampa, FL",Gaither HS
75,Rashad Colson,DL,JR,6-5,310,"Miami, FL",Miami Norland HS
90,Noah Curtis,DL,SR,6-6,267,"Riviera Beach, FL",American Heritage
3,Richard Dames,DB,SR,5-11,185,"Miami, FL",Booker T. Washington HS
4,Rishard Dames,DB,JR,5-11,175,"Miami, FL",Booker T. Washington HS
89,Ty Danzy,DL,FR,6-5,235,"Anderson, SC",Westside HS
36,Jecoryan Davis-Hamilton,ATH,FR,6-1,194,"Apopka, FL",Apopka HS
77,D'Antne Demery,OL,SR,6-5,320,"Brunswick, GA",Brunswick HS/Hutchinson CC (KS)
19,Deuce Dunbar,DB,FR,6-2,185,"Port St. Lucie, FL",Centennial High School
32,Matthew Enriquez,K,FR,5-9,220,"Coral Gables, FL",Coral Gables HS
13,Rivaldo Fairweather,TE,FR,6-4,233,"Fort Lauderdale, FL",Boyd Anderson HS
72,Sione Finau,OL,SO,6-3,300,"Keller, TX",Central HS
70,Miles Frazier,OL,FR,6-5,304,"Camden, NJ",Milford Academy Prep
0,Chase Gabriel,K,FR,5-11,180,"Brunswick, GA",Glynn Academy
9,Jamal Gates,LB,SR,6-2,225,"Palm Beach Gardens, FL",Dwyer HS
52,Donovan Georges,LB,SO,6-1,240,"Hialeah, FL",Champagnat Catholic
27,Henry Gray,DB,FR,6-0,175,"Hollywood, FL",Miami Central/Nebraska
25,Josh Guilford,WR,FR,6-4,195,"Sanford, FL",Seminole HS
79,Logan Gunderson,OL,JR,6-5,318,"Jacksonville, FL",Trinity Christian HS/ASA College
0,Dorian Hall,DB,JR,6-4,190,"Hollywood, FL",South Broward HS
39,Tommy Heatherly,P,SR,5-11,210,"Grove, OK",Grove HS/NE Oklahoma A&M
78,Shamar Hobdy-Lee,OL,FR,6-5,290,"Tampa, FL",Jefferson HS
14,Joe Hocker,TE,FR,6-5,245,"Cincinnati, OH",Deer Park HS
1,JJ Holloman,WR,JR,6-2,200,"Covington, GA",Newton HS/Georgia
73,Lyndell Hudson Jr.,OL,SO,6-6,300,"Brooksville, FL",Central HS
10,Daniel Jackson,LB,SR,6-2,228,"Apex, NC",Middle Creek HS
45,Rocky Jacques-Louis,LB,JR,6-3,205,"Fort Myers, FL",Dunbar HS
18,Nikholi Jaghai,DB,SR,5-7,180,"Miami Gardens, FL",Flanagan HS/Northern Iowa
81,John Jaramillo,WR,SO,5-9,170,"Miami, FL",Southwest Miami HS
6,Alexy Jean-Baptiste,DL,SR,6-3,245,"Pompano Beach, FL",Coconut Creek HS/Arkansas
6,Nate Jefferson,WR,FR,5-11,170,"Longwood, FL",Lyman HS
53,Tevin Jones,LB,JR,6-4,220,"Miami, FL",Miami Norland HS
8,Lexington Joseph,RB,SO,5-9,185,"Miami, FL",Miami Central HS
83,Carson Kaleo,WR,JR,5-9,170,"Lutz, FL",Steinbrenner HS/Florida Tech
38,Sam Kane,DB,FR,6-2,200,"Denver, CO",Thunder Ridge HS
51,Dontae Keys,OL,SR,6-4,300,"Fayetteville, NC",Jack Britt/North Carolina A&T
17,Caleb Lynum,WR,SO,6-2,215,"Leesburg, FL",East Ridge HS
58,Tyson Maeva,LB,SR,6-0,230,"San Diego, CA",San Diego Cathedral Catholic HS/Boise State
44,AJ Mathis,LB,FR,6-2,200,"Largo, FL",Largo HS
35,Lucas Matias,K,SO,5-11,165,"Pembroke Pines, FL",American Heritage/Keiser
61,Joey Maya,LB,FR,6-0,210,"Apex, NC",Middle Creek HS
22,Benny McCray,DB,JR,6-2,185,"Clermont, FL",East Ridge HS
85,Jackson McDonald,TE,FR,6-5,220,"Marathon, FL",Marathon HS
55,Shane McGough,OL,SR,6-2,302,"Tampa, FL",Gaither HS
16,Xavier McGriff,WR,FR,6-2,180,"Jacksonville, FL",Baldwin HS
92,Jason Mercier,DL,JR,6-3,262,"Boynton Beach, FL",Atlantic HS
57,Justin Michel,LB,SO,6-1,225,"Fort Myers, FL",Dunbar HS
62,Mershawn Miller,OL,JR,6-2,313,"Miami, FL",Miami Central HS
75,Jose Mirabal,OL,FR,6-5,285,"Homestead, FL",South Dade HS
80,Kris Mitchell,WR,FR,6-1,175,"Jacksonville, FL",Mandarin HS
3,Stone Norton,QB,FR,6-3,200,"Nashville, TN",Davidson Academy
67,Obinna Nwankwo,OL,SR,6-3,290,"Miramar, FL",Miramar HS/Florida A&M
84,David O'Meara,TE,JR,6-5,245,"Tallahassee, FL",Chiles HS
94,Kevin Oliver,DL,SR,6-4,263,"Davie, FL",Western HS
93,Henry Omu,DL,SR,6-7,295,"Kingston, GA",Atlanta Sports City Prep
20,Kejon Owens,RB,FR,5-10,185,"Miami, FL",Miami Central HS
49,Shykieim Pace,DL,FR,6-4,220,"Opa-locka, FL",Monsignor Pace HS
88,Sterling Palmer,TE,JR,6-6,235,"Midlothian, VA",Fork Union Military
30,Joe Perkins,DB,FR,6-0,196,"Jackson, MS",Madison-Ridgeland Academy
46,Reggie Peterson,LB,FR,6-2,225,"Fort Pierce, FL",Centennial HS
33,Shaun Peterson Jr.,RB,SO,6-3,215,"Fort Lauderdale, FL",Nova HS
65,Julius Pierce,OL,FR,6-5,265,"Sanford, FL",Seminole HS
58,Kristoff Pollas,OL,FR,5-9,260,"Miramar, FL",Chaminade-Madonna HS
29,Jamal Potts,DB,FR,6-2,185,"Delray Beach, FL",American Heritage
11,Josh Powell,LB,SR,5-11,194,"Riviera Beach, FL",Suncoast HS
24,D'vonte Price,RB,SR,6-2,215,"Punta Gorda, FL",Charlotte HS
51,Dimitry Prophete,LB,SR,6-1,230,"Miami, FL",Southridge HS
63,Noah Quier,OL,FR,6-4,310,"Bradenton, FL",IMG Academy
86,KJ Reid-Jacques,DL,FR,6-3,210,"Hollywood, FL",Chaminade-Madonna HS
96,David Reynolds,DL,SO,6-4,245,"Nashville, TN",Ensworth HS
15,Teddy Richardson,WR,FR,5-11,185,"Miami, FL",Booker T. Washington HS
60,Clayton Senior III,DL,FR,6-3,230,"Jacksonville, FL",Atlantic Coast HS
2,Bryce Singleton,WR,JR,5-11,193,"Hilton Head Island, SC",Hilton Head Island HS
99,Davon Strickland,DL,SO,6-1,263,"Hollywood, FL",South Broward HS
66,Jahmari Sylvester,OL,FR,6-5,317,"Fort Lauderdale, FL",St. Thomas Aquinas HS
95,Andrew Tarver,DL,SR,6-1,295,"Powder Springs, GA",McEachern HS
97,Kane Taylor,DL,JR,6-3,280,"Clearwater, FL",Clearwater HS/East Mississippi CC
19,Shemar Thornton,WR,SR,5-11,182,"Miami, FL",Hallandale HS
5,Demarcus Townsend,RB,SO,5-10,215,"Naples, FL",Palmetto Ridge HS
7,Josh Turner,DB,JR,6-0,188,"Delray Beach, FL",American Heritage/Iowa
82,Jordan Underwood,WR,SO,6-0,180,"Apopka, FL",Olympia HS
23,Andrew Volmar,DB,FR,6-1,170,"Plantation, FL",American Heritage
28,Jesson Walker,DB,SO,6-1,170,"Southwest Brevard County, FL",Rockledge HS
43,Nate White,DL,FR,6-4,220,"Orlando, FL",Edgewater HS
5,Chris Whittaker,DL,JR,6-3,227,"Hollywood, FL",Chaminade-Madonna HS/Kentucky
7,Kaylan Wiggins,QB,JR,6-2,200,"Sanford, FL",Seminole HS
87,Kamareon Williams,TE,SO,6-3,240,"Delray Beach, FL",Atlantic HS
71,Kameren Williams,OL,JR,6-4,290,"Humble, TX",Summer Creek HS/Trinity Valley CC
32,Maleek Williams,RB,JR,5-11,223,"Punta Gorda, FL",Charlotte HS/Arkansas
21,EJ Wilson Jr.,RB,FR,5-11,205,"Seffner, FL",Armwood HS
98,Jordan Woods,DL,SR,6-4,275,"Citra, FL",North Marion HS/Georgia Tech
31,Tommy Zozus,LS,JR,6-2,224,"Punta Gorda, FL",Charlotte HS
