No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
85,Cyrus Allen,WR,FR,6-0,177,"New Orleans, LA",Landry-Walker HS
43,Tristan Allen,DL,SR,6-4,263,"Atlanta, TX",Atlanta HS
15,Christian Archangel,DB,SO,6-1,198,"Lafayette, LA",Comeaux HS
27,Christian Ard,DB,FR,6-1,202,"Walker, LA",University Laboratory HS
42,Jude Ardoin,TE,FR,6-5,213,"Youngsville, LA",Ascension Episcopal
49,Griffin Armstrong,DS,FR,5-10,220,"Valencia, Spain","Osan American HS, South Korea"
97,Joseph Auzenne,DL,FR,6-1,294,"Atascocita, TX",CE King HS
99,Queden Ballew,DL,SO,6-3,290,"Des Moines, IA",Des Moines East HS / Iowa Western CC
73,Kenneth Bannister,OL,FR,6-6,320,"New Orleans, LA",Edna Karr HS
39,Eric Barnes,DB,FR,6-0,199,"New Orleans, LA",Landry-Walker HS
35,Jacob Barnes,K,SO,5-9,193,"Baton Rouge, LA",Woodlawn HS
84,Jonathan Barrows,TE,SO,6-2,212,"Dallas, TX",Lake Highlands HS
53,Erron Bean,OL,FR,6-5,295,"Shreveport, LA",Huntington HS
38,Arlind Bengu,P,FR,6-0,200,"Avon, OH",Avon HS
69,Caleb Billiot,OL,FR,6-3,265,"Houma, LA",Terrebonne HS
58,Michael Bowe,LB,SR,6-2,233,"Miramar, FL",American Heritage HS / New Mexico State/ City College of San Francisco/ Independence CC
78,Elijah Bowser,OL,SO,6-5,333,"Cedar Hill, TX",Trinity Chrisitan School / Navarro JC
74,Jonah Brewster,OL,SO,6-7,305,"Frisco, TX",Prestonwood Christian Academy
19,Andrew Brister,QB,FR,6-4,199,"Monroe, LA",Neville HS
42,Jakobe Brock,TE,FR,6-2,224,"Pineville, LA",Tioga HS
13,Myles Brooks,DB,JR,6-2,198,"Pflugerville, TX",Hendrickson HS / Stephen F. Austin
65,Carson Bruno,OL,FR,6-4,307,"Shreveport, LA",C.E. Byrd HS
37,Buck Buchanan,P,FR,5-11,185,"Longview, TX",Marshall HS
51,Ean Burch,DS,FR,6-0,185,"Shreveport, LA",Loyola College Prep
98,J'Dan Burnett,DL,FR,6-1,247,"Fort Worth, TX",Nolan Catholic HS
16,Kobe Byrd,DB,FR,5-9,182,"Shreveport, LA",Calvary Baptist
17,Brodrick Calhoun,DB,JR,5-10,197,"Dallas, TX",John Horn HS
48,CJ Calhoun,LB,FR,6-5,229,"Freeport, TX",Brazosport HS
67,Brett Canis,OL,FR,6-8,310,"Midland, TX",Midland HS / Texas Tech
44,Maki Carabin,LB,SO,6-1,227,"San Antonio, TX",Alamo Heights HS
56,Mykol Clark,DL,SO,6-4,266,"Fort Worth, TX",Crowley HS
89,Zyion Claville,WR,FR,6-2,187,"Shreveport, LA",Huntington HS
92,Dontrell Cobbs,DL,FR,6-4,344,"West Monroe, LA",West Monroe HS
34,Joshua Cobbs,DB,FR,6-2,206,"West Monroe, LA",West Monroe HS
7,Jaiden Cole,DB,SR,6-1,200,"Monroe, LA",Neville HS
33,Marquis Crosby,RB,FR,5-10,201,"Hattiesburg, MS",Presbyterian Christian School
9,Hugh Davis,LB,JR,6-0,225,"Indianapolis, IN",Cathedral HS / Boston College
62,Abraham Delfin,OL,SR,6-1,312,"Plaquemine, LA",Plaquemine HS
23,Harlan Dixon,RB,SO,6-1,210,"Slidell, LA",Slidell HS
7,Matthew Downing,QB,JR,6-0,209,"Alpharetta, GA",Alpharetta HS / TCU
16,Tru Edwards,WR,JR,6-3,200,"Shreveport, LA",Mansfield Legacy HS / Hawaii/Navarro CC
72,Isaac Ellis,OL,JR,6-2,322,"Monroe, LA",Carroll HS / Memphis
85,Logan Farrell,TE,FR,6-4,213,"Metairie, LA",Brother Martin HS
20,Kershawn Fisher,DL,SO,6-2,234,"Slidell, LA",Northshore HS
32,Zy Ford,LB,FR,5-10,210,"Maben, MS",East Webster High School
25,Greg Garner,RB,SR,6-0,223,"Euless, TX",Euless Trinity HS / Cisco College
75,Jerren Gilbert,OL,SO,6-3,306,"Lake Charles, LA",Sam Houston HS
77,Demarcus Gordon,OL,JR,6-5,346,"Tunica, MS",Rosa Fort HS / Copiah-Lincoln CC
33,Tyric Gould,DB,SO,5-11,198,"West Philadelphia, PA",Cardinal O'Hara HS / West Chester
52,Tyler Grubbs,LB,SO,6-1,223,"New Orleans, LA",Holy Cross HS
79,Bert Hale,OL,SO,6-5,338,"Epps, LA",Oak Grove HS
5,Deshon Hall Jr.,DL,JR,6-3,246,"Gonzales, LA",East Ascension HS
6,Smoke Harris,WR,JR,5-7,188,"St. Francisville, LA",West Feliciana HS
3,Tre Harris,WR,SO,6-2,204,"Lafayette, LA",Comeaux HS
5,Griffin Hebert,TE,SR,6-3,229,"Lafayette, LA",St. Thomas More HS
21,Keyon Henry-Brooks,RB,JR,6-1,207,"Powder Springs, GA",Kennesaw Mountain HS / Vanderbilt
79,Djimon Hill,DL,SO,6-0,257,"Shreveport, LA",Evangel Christian Academy
28,Bud Holloway,WR,FR,5-10,157,"Oak Grove, LA",Oak Grove HS
90,DJ Jackson,DL,JR,6-0,308,"Dallas, TX",West Mesquite HS
82,Marlion Jackson,WR,FR,6-2,194,"Flowery Branch, GA",Cherokee Bluff HS
47,DJ Johnson,DL,SO,6-4,222,"Atlanta, GA",South Gwinnett HS / Illinois
31,Reginald Johnson Jr.,DB,SO,6-1,178,"Baton Rouge, LA",Southern Lab School / Coahoma CC
84,Nate Jones,TE,SO,6-3,221,"Malakoff, TX",Malakoff / Trinity Valley CC
59,Ray Kelly,OL,SO,6-1,298,"Ruston, LA",Ruston HS
37,Caleb Knighten,DB,SO,6-1,170,"Zachary, LA",Zachary HS
8,Devonta Lee,WR,JR,6-2,215,"Fluker, LA",Amite HS / LSU
80,Julien Lewis,WR,FR,6-2,191,"Buford, GA",Buford HS
86,Solo Lewis,WR,FR,5-10,172,"Lake Charles, LA",Lake Charles College Prep
87,John Locke,TE,FR,6-4,235,"Helotes, TX",SD O'Connor HS / SD O'Connor HS
18,Landry Lyddy,QB,FR,6-0,198,"Shreveport, LA",Calvary Baptist
95,Rasheed Lyles,DL,JR,6-1,289,"Winnfield, LA",Winnfield Senior HS / Trinity Valley CC
0,Tahj Magee,WR,JR,5-11,190,"Franklinton, LA",Franklinton HS
46,Tyler Mansfield,DB,FR,6-0,159,"Grambling, LA",Ruston HS
19,Taz Marshall,DB,FR,6-1,205,"Pearland, TX",Pearland HS
51,Joseph Mason,DL,SO,6-2,257,"Shreveport, LA",Green Oaks HS
18,Myles Mason,DB,SR,6-2,209,"Trussville, AL",Hewitt-Trussville HS / Arkansas
88,Kyle Maxwell,WR,SO,6-3,204,"Amite City, LA",Amite HS
36,Matthew McCallister,WR,FR,5-11,185,"West Monroe, LA",West Monroe HS
34,Austin McCready,K,FR,6-1,195,"Kenner, LA",John Curtis Christian School / Memphis
