No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
9,Darius Alexander,DT,JR,6-4,310,"Fort Wayne, IN",Wayne
21,Julian Allen,WR,FR,6-1,187,"St. Petersburg, FL",Clearwater Central Catholic
41,Dalton Andrews,TE,JR,6-2,255,"Pemberville, OH",Eastwood
26,Braden Awls,DB,FR,6-0,190,"Sylvania, OH",Toledo Central Catholic
47,Matthew Bailey,LS,SR,6-2,214,"Deland, FL",Deland / South Carolina
32,Jayden Baker,LB,SO,6-1,221,"Massillon, OH",Jackson
5,Jackson Barrow,LB,JR,6-0,224,"Indianapolis, IN",Cathedral
6,Nate Bauer,S,SR,6-0,202,"Akron, OH",Archbishop Hoban
10,Adam Beale,WR,SR,5-8,162,"Holland, OH",Springfield
58,Drew Beckenhaupt,OL,SO,6-3,298,"Cleves, OH",Elder
22,Brian Bishop,PK,FR,6-2,180,"Toledo, OH",Central Catholic
31,Daniel Bolden,LB,JR,6-1,248,"Cincinnati, OH",Colerain
13,Peny Boone,RB,JR,6-1,242,"Detroit, MI",Martin Luther King / Maryland
26,Javion Bostic,WR,FR,5-11,175,"Cincinnati, OH",Winton Woods
21,Nasir Bowers,CB,SO,5-9,180,"Lakeland, FL",Lakeland
52,Cavon Butler,DT,JR,6-3,312,"Toledo, OH",Whitmer / Kentucky
68,Jackson Cannon,OL,FR,6-5,318,"Forsyth, GA",Ola / Mississippi State
90,Esean Carter,DT,SO,6-2,285,"Detroit, MI",Martin Luther King
30,Vontrell Chairse,OLB,SO,6-3,242,"Chicago, IL",Wendell Phillips Academy
15,Micah Cherry,CB,JR,6-3,172,"Petal, MS",Petal / Pearl River CC
38,Kaden Claassen,PK,FR,5-9,200,"Wichita Heights, KS",Wichita Heights / Butler (Kan.) CC
39,Drew Covington,LB,FR,6-3,236,"Cincinnati, OH",Turpin
95,Judge Culpepper,DT,SR,6-4,293,"Tampa, FL",Plant / Penn State
93,Malachi Davis,OLB,FR,6-4,257,"Holt, MI",Holt
13,Jake DeHaan,QB,FR,6-2,188,"Byron Center, MI",South Christian
4,RJ Delancy III,CB,JR,6-0,180,"Miami, FL",Northwestern / Nebraska
48,Michael Denning,PK,JR,6-0,188,"Sidney, OH",Lehman Catholic / Dayton
85,Jaden Dottin,WR,SO,6-2,195,"Cambridge, MA",Suffield Academy (Conn.) / Penn State
25,Mike Drennen II,RB,JR,5-11,190,"Dublin, OH",Coffman / Kentucky
36,Emilio Duran,PK,FR,6-0,185,"Ottawa Hills, OH",Ottawa Hills
49,Chris D’Appolonia,LB,FR,6-3,230,"Cranberry Township, PA",Seneca Valley
96,Kiel Eldridge,DL,FR,6-5,280,"Fort Wayne, IN",Mae Jamison
43,Sawiaha Ellis,LB,SO,6-1,235,"Hamilton, OH",Fairfield
45,CC Ezirim,TE,FR,6-7,245,"Dublin, OH",Dublin Jerome
59,Andrew Feiertag,OL,JR,6-6,293,"Reading, OH",Reading / Hudson Valley CC
7,Dequan Finn,QB,JR,6-2,205,"Detroit, MI",Martin Luther King
99,Travion Ford,DE,FR,6-4,275,"St. Louis, MO",Lutheran North / Missouri
7,Zachary Ford,S,SR,6-3,200,"Cleveland, OH",Cleveland Heights
66,Carter Fouty,OL,SO,6-4,299,"Oregon, OH",Toledo Central Catholic / Air Force
20,Andre Fuller,CB,JR,6-2,200,"Loxahatchee, FL",Seminole Ridge / Arkansas-Pine Bluff
28,Chris Gales,S,SO,6-0,218,"Cleveland, OH",Benedictine
65,Stephen Gales,OL,FR,6-6,298,"Alliance, OH",Alliance
19,Dallas Gant,LB,SR,6-3,230,"Toledo, OH",St. John's Jesuit / Ohio State
4,Tucker Gleason,QB,SO,6-3,235,"Tampa, FL",Plant / Georgia Tech
33,Bryson Hammer,WR,FR,5-11,175,"Fremont, OH",Ross
39,Dylan Hohler,S,FR,6-4,185,"Huron, OH",Huron
87,Eric Holley III,WR,FR,6-2,198,"Akron, OH",East
24,Kaden Holmes,DB,FR,5-11,190,"Fremont, OH",Ross
35,Deshawn Holt,OLB,JR,6-5,242,"Waldorf, MD",Westlake / Maryland
25,Maxen Hook,S,JR,6-0,205,"New Palestine, IN",New Palestine
92,Tommy Huss,DE,FR,6-3,220,"Lambertville, MI",Bedford
12,RJ Johnson III,QB,FR,6-2,207,"Atlanta, GA",Westlake
34,Connor Jones,LB,SO,6-2,245,"Hilliard, OH",Darby
64,Brian Keane,OL,FR,6-5,283,"Cleveland, OH",St. Ignatius
3,Micah Kelly,RB,JR,5-9,203,"Gautier, MS",Ocean Springs
40,Lenny Kühl,TE,SO,6-5,250,"Munich, Germany",Oklahoma City Cassady
60,Tyler Long,OL,JR,6-4,290,"Toledo, OH",Springfield
62,Mason Ludwig,OL,FR,6-5,285,"East Liverpool, OH",East Liverpool
8,Devin Maddox,WR,SR,5-9,176,"Cleveland, OH",Lakewood St. Edward's
55,Kendall Major,OL,SR,6-3,302,"Beaumont, TX",West Brook
3,Chris McDonald,CB,SR,5-10,192,"Miami, FL",Southridge
23,"Roland McGhee, Jr.",CB,FR,6-1,175,"Nashville, TN",Ensworth
36,Bryce McMahon,RB,JR,5-11,215,"Centerville, OH",Centerville
22,Emmanuel McNeil-Warren,S,SO,6-2,195,"St. Petersburg, FL",Lakewood
27,Quinyon Mitchell,CB,JR,6-0,196,"Williston, FL",Williston
17,Don Munnerlyn,WR,SO,6-5,215,"Columbus, OH",Independence / Rutgers
89,Blake Nelson,TE,SO,6-3,252,"West Bloomfield, MI",Walled Lake Central / Louisville
1,Jerjuan Newton,WR,JR,5-11,192,"St. Petersburg, FL",Clearwater Central Catholic
78,David Nwaogwugwu,OL,SR,6-5,301,"Bronx, NY",DeWitt Clinton / Rutgers
37,Damon Ollison II,LB,SO,6-0,222,"Akron, OH",Archbishop Hoban
70,Rod Orr,OL,SO,6-6,315,"Gadsden, AL",Gadsden / Florida State
29,Luke Pawlak,PK,JR,5-10,175,"Sylvania, OH",Northview / Montana State
11,Kris Pechac,RB,SR,5-11,210,"Bloomington, IN",Bloomington South / Indiana
46,Jeremiah Peters,OLB,SO,6-4,220,"Miami, FL",Booker T. Washington
94,Zach Potter,DL,FR,6-5,275,"Franklin, OH",Bishop Fenwick
59,Martez Poynter,DT,SO,6-4,290,"St. Louis, MO",Trinity Catholic
39,Liam Quigley,PK,FR,5-9,192,"Berkeley Heights, NJ",Governor Livingston
44,D'Andre Ragin,OLB,JR,6-2,250,"Miami Gardens, FL",St. Thomas Aquinas
97,"Doran Ray, Jr.",DT,SO,6-2,288,"Detroit, MI",Cass Tech
14,Peyton Reasonover,CB,FR,6-1,183,"Toledo, OH",Central Catholic
74,Cole Rhett,OL,FR,6-7,318,"Columbus, OH",Bishop Watterson
6,John Alan Richter,QB,FR,6-3,215,"Gray, GA",Jones County
76,Chase Riedel,OL,FR,6-4,285,"Macedonia, OH",Nordonia
45,Jalen Riven,LB,SO,6-3,270,"Toledo, OH",Central Catholic
56,Devan Rogers,OL,SR,6-2,293,"Sidney, OH",Sidney
73,Nick Rosi,OL,JR,6-4,298,"Powell, OH",Olentengy Liberty
23,Cooper Rusk,WR,FR,5-10,180,"Macedonia, OH",Nordonia
67,Garrett Schwiebert,OL,SO,6-7,302,"Hamler, OH",Patrick Henry
91,Laith Shamma,DE,FR,6-6,270,"Ann Arbor, MI",Huron
32,Willie Shaw III,RB,SO,5-11,205,"Chicago, IL",Brother Rice
12,Avery Smith,CB,SO,5-10,195,"East Point, GA",Riverwood
14,"Sam Smith, Jr.",WR,FR,6-4,207,"Delta, OH",Wauseon
72,Ethan Spoth,OL,FR,6-4,305,"Eastlake, OH",North
89,Justin Stephens,TE,JR,6-5,262,"Trotwood, OH",Trotwood-Madison
9,Larry Stephens,WR,SO,5-11,188,"Springfield, OH",Springfield
81,Dalen Stovall,WR,SO,6-2,192,"Stow, OH",Stow-Munroe Falls
0,Jacquez Stuart,RB,JR,5-9,178,"Miami, FL",Miami Northwestern
42,Trey Szykowny,LS,SO,6-3,243,"Sylvania, OH",Northview
56,Terrance Taylor,OLB,SR,6-3,228,"Chicago, IL",Phillips
