No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
33,Max Alford,ILB,SO,6-1,235,"Park City, UT",Park City HS
69,Falepule Alo,OL,SR,6-2,285,"Gonzales, LA",West (UT) HS
54,Teague Andersen,OL,FR,6-5,295,"Lehi, UT",Lehi HS
11,Zion Andreasen,DE,FR,6-4,230,"Salt Lake City, UT",East HS
22,Michael Anyanwu,CB,SR,5-9,180,"Covina, CA",Charter Oak HS
13,Al Ashford III,CB,SO,6-0,180,"Denver, CO",Cherry Creek HS/Wisconsin
58,Shively Asoau Fua,OL,JR,6-5,315,"San Francisco, CA",Mission HS/Chabot College
28,Jaydon Bailey,RB,FR,5-10,190,"Cibolo, TX",Steele HS
40,Gavin Barthiel,ILB,SO,6-0,225,"Lakeland, FL",Lake Gibson HS/Washington State
13,Zakkarii Black,WR,FR,5-6,135,"Covin, CA",Charter Oak HS
6,Davon Booth,RB,JR,5-10,205,"North Las Vegas, NV",El Monte (CA) HS/Cerritos College
60,Wyatt Bowles,OL,SR,6-5,290,"West Point, UT",Syracuse HS
8,Colby Bowman,WR,JR,6-2,195,"Orange, CA",St. John Bosco HS/Stanford
2,Robert Briggs Jr.,RB,SO,5-6,185,"Bellville, TX",Bellville HS
24,Gabriel Bryan,CB,JR,6-0,180,"Windsor, CT",Windsor HS/Navarro CC
85,Parker Buchanan,TE,SO,6-5,240,"Brigham City, UT",Box Elder HS
82,Cole Christensen,WR,FR,5-10,165,"Highland, UT",Lone Peak HS
46,Emerson Conlon,DT,FR,6-2,245,"Holladay, UT",Olympus HS
29,Corbin Cottle,RB,FR,5-9,185,"Bountiful, UT",Bountiful HS
19,Chase Davis,S,FR,6-3,180,"Little Elm, TX",Little Elm HS
11,Kahanu Davis,WR,JR,5-10,180,"Kapa'a, HI",Kapa'a HS/Southwestern College
4,Micah Davis,WR,JR,5-11,185,"Atlanta, GA",Harrison HS/Iowa Western CC
17,Avante Dickerson,CB,SO,6-0,175,"Omaha, NE",Westside HS/Oregon
