No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
23,Omari Abor,DE,SO,6-3,258,"Duncanville, TX",Duncanville
82,David Adolph,WR,SO,6-4,215,"Dublin, OH",Jerome
14,Kojo Antwi,WR,SO,5-11,194,"Suwanee, GA",Lambert
9,Jayden Ballard,WR,JR,6-2,198,"Massillon, OH",Massillon Washington
24,Nolan Baudo,WR,FR,5-10,170,"Chicago, IL",Marist
21,Jayden Bonsu,SAF,FR,6-1,205,"Hillside, NJ",St. Peter’s Prep
33,Devin Brown,QB,SO,6-3,213,"Gilbert, AZ",Queen Creek & Corner Canyon (Utah)
18,Jyaire Brown,CB,SO,5-11,183,"New Orleans, LA",Warren Easton & Lakota West (Ohio)
10,Denzel Burke,CB,JR,6-1,190,"Phoenix, AZ",Saguaro
64,Quinton Burke,OL,SR,6-5,310,"Lancaster, OH",Lancaster
28,TC Caffey,RB,SO,5-10,215,"Hubbard, OH",Hubbard
28,Reid Carrico,LB,JR,6-2,235,"Ironton, OH",Ironton
14,Ja'Had Carter,SAF,SR,6-1,203,"Richmond, VA",Syracuse
60,Cade Casto,DL,JR,6-0,275,"Strongsville, OH",St.Edwards/Robert Morris
22,Steele Chambers,LB,SR,6-1,232,"Roswell, GA",Blessed Trinity Catholic
85,Bennett Christian,TE,SO,6-5,245,"Acworth, GA",Allatoona
92,Caden Curry,DE,SO,6-3,260,"Greenwood, IN",Center Grove
59,Victor Cutler Jr.,OL,SR,6-3,300,"West Monroe, LA",Louisiana Monroe
61,Caden Davis,DE,FR,6-4,235,"Mason, OH",William Mason
50,Alec DelSignore,LB,FR,6-1,225,"Youngstown, OH",Cardinal Mooney
2,Emeka Egbuka,WR,JR,6-1,206,"Steilacoom, WA",Steilacoom
35,Tommy Eichenberg,LB,SR,6-2,239,"Cleveland, OH",St. Ignatius
43,John Ferlmann,LS,JR,6-2,228,"Phoenix, AZ",Arizona State
38,Jayden Fielding,K,SO,6-0,175,"League City, TX",IMG Academy
68,George Fitzpatrick,OL,SO,6-6,310,"Englewood, CO",Cherry Creek
4,Julian Fleming,WR,SR,6-2,210,"Catawissa, PA",Southern Columbia
