No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
96,Zach Abercrumbia,DT,SR,6-2,286,"Dallas, TX",Rice/Skyline
77,Alan Ali,OL,SO,6-4,295,"Fort Worth, TX",Timber Creek
47,Hunter Ballard,S,FR,5-10,190,"Redondo Beach, CA",Loyola High School of Los Angeles
99,Cody Banks,TE,JR,6-7,258,"Richmond, VA",Glendale CC/UMass/Douglas Freeman
42,Beau Barker,WR,FR,6-0,165,"Amarillo, TX",Amarillo
14,Ryan Becker,TE,SR,6-5,248,"Marble Falls, TX",Marble Falls
13,Judah Bell,WR,SO,6-3,215,"Tyler, TX",Bishop T.K. Gorman
26,Ulysses Bentley IV,RB,FR,5-10,184,"Houston, TX",C.E. King
68,Chris Biggurs,DT,SR,6-2,295,"Coppell, TX",Coppell
30,Kyle Blaskovich,LB,SO,6-2,219,"Moorestown, NJ",Moorestown
59,Tai Brooks,OL,FR,6-4,335,"Allen, TX",Allen
39,Darren Brown,DT,FR,6-1,308,"Converse, TX",Judson
9,William Brown,QB,SO,6-3,220,"Rosenberg, TX",Lamar Consolidated
57,Cobe Bryant,OL,JR,6-5,320,"Auburn Hills, MI",Riverside C.C./Arizona Western/Rochester
7,Shane Buechele,QB,JR,6-1,207,"Arlington, TX",Texas/Lamar HS
16,Keke Burns,WR,FR,6-3,202,"Pittsburg, TX",Pittsburg
66,Sam Burns,OL,FR,6-3,283,"Dallas, TX",Parish Episcopal
11,Chevin Calloway,CB,SO,5-10,190,"Dallas, TX",Arkansas/Bishop Dunne
44,Charles Cannon,K,SO,5-8,177,"Justin, TX",UTSA/Northwest
93,Elijah Chatman,DT,FR,6-0,272,"Shreveport, LA",Evangel Christian Academy
54,Gerrit Choate,DE,JR,5-11,236,"Dallas, TX",Utah/Parish Episcopal
21,Donald Clay,S,FR,6-0,190,"New Orleans, LA",John Curtis
23,Rodney Clemons,S,SR,6-0,205,"Katy, TX",Taylor
97,Turner Coxe,DE,SO,6-2,247,"Dallas, TX",Highland Park
18,Chace Cromartie,S,FR,6-0,180,"Cibolo, TX",Steele
28,Christian Davis,CB,SR,5-11,195,"Waco, TX",Midway
51,Pono Davis,DT,SR,6-2,298,"Kailu-a-Kona, HI",Tyler JC/Kamehameha Hawai'i
16,Trevor Denbow,S,JR,5-11,225,"Corsicana, TX",Navarro College/Corsicana
96,Austin Dennis,K,FR,5-11,164,"Boerne, TX",Geneva School
72,Nick Dennis,OL,SR,6-3,327,"Midland, TX",Navarro College/Midland Lee
84,Matt Dorrity,WR,SO,5-7,180,"Coppell, TX",Coppell
92,Shabazz Dotson,DT,FR,6-3,255,"Cedar Hill, TX",Cedar Hill
25,Myles Duke,LB,JR,6-5,247,"Baytown, TX",Goose Creek
41,Preston Ellison,LB,SO,6-2,211,"Odessa, TX",Permian
64,Cameron Ervin,OL,FR,6-1,260,"Fayetteville, AR",Fayetteville
