No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
31,Jabari Aiken,DB,SO,5-8,170,"San Antonio, TX",Johnson
74,Despelado Alexandre,OT,FR,6-5,285,"Deerfield Beach, FL",Deerfield Beach
4,Khai Anderson,CB,SR,5-10,185,"Atlanta, GA",Riverwood
57,Marcus Anderson,ILB,FR,5-10,219,"Moultrie, GA",Colquitt County
50,T.J. Arnold,DE,JR,6-0,225,"Rome, GA",Model
76,Hunter Atkinson,OT,SR,6-5,295,"Flowery Branch, GA",West Hall
3,Chris Bacon,S,SO,6-1,193,"Atlanta, GA",Westlake
56,Steven Banks,DL,SO,6-0,290,"Grayson, GA",Grayson
5,Tra Barnett,RB,SR,5-10,185,"Elberton, GA",Elbert County
64,Pat Bartlett,OG,SO,6-4,295,"Newtown, PA",Council Rock North
77,Johnathan Bass,OT,FR,6-4,290,"Acworth, GA",Kell
78,Trey Bonner,OL,FR,6-4,299,"Gray, GA",Jones County
43,Deandre Bowman,RB,JR,5-10,185,"Columbus, GA",Pacelli
94,Barry Brown,PK,JR,6-4,190,"Dublin, GA",Dublin
5,Bryquice Brown,CB,FR,6-0,180,"Lithia Springs, GA",Lithia Springs
1,Cornelious Brown,QB,FR,6-5,180,"Birmingham, AL",Calera
42,Blake Carroll,ILB,SO,6-1,230,"Lawrenceville, GA",Mountain View
35,Keon Carter,S,JR,5-10,185,"Norcross, GA",Norcross
45,Roger Carter,TE,JR,6-2,250,"Columbia, SC",Blythewood
22,Trey Chapman,S,JR,5-11,200,"Madison, GA",Morgan County
91,Jeffery Clark,DL,FR,6-0,276,"Powder Springs, GA",McEachern
17,Destin Coates,RB,SO,5-11,198,"Tallahassee, FL",Rickards
41,Jordan Cornelius,CB,JR,5-10,180,"Grayson, GA",Grayson
10,Jacorey Crawford,S,SO,6-0,205,"Thomson, GA",Thomson
72,Luis Cristobal,OL,FR,6-0,301,"Miami, FL",Christopher Columbus
2,Ed Curney,LB,SR,5-11,220,"Atlanta, GA",Carver
98,Javon Denis,DL,FR,6-0,245,"Deerfield Beach, FL",Deerfield Beach
36,Tiyance Dewberry,CB,FR,5-9,188,"Leesburg, GA",Lee County
96,Miles Dickens,DL,FR,6-2,231,"Deerfield Beach, FL",Deerfield Beach
27,Terrance Dixon,WR,SO,5-7,170,"Columbus, GA",Columbus
32,Zach Dixon,ILB,FR,6-1,215,"Miami, FL",Chaminade-Madonna
86,Bryson Duckworth,TE,JR,6-4,230,"Riverdale, GA",Drew
92,Mario Dungy,DL,JR,6-3,278,"Mobile, AL",Blount/Highlands (Kan.) C.C.
30,Sam Elegreet,WR,FR,6-1,175,"Jefferson, GA",Jefferson
13,Dan Ellington,QB,SR,6-3,205,"Olive Branch, MS",Center Hill/Itawamba CC
51,Charlie Flint,LS,FR,6-1,230,"Pembroke, GA",Bryan County
60,Ronald Folkes,OL,FR,6-4,265,"Belle Glade, FL",William T. Dwyer
81,Spencer Gaddis,WR,FR,5-11,175,"Alpharetta, GA",Alpharetta/Western Kentucky
14,Devin Gentry,WR,SR,5-10,195,"Louisville, KY",Male
95,Tahji Gilbert,DL,JR,6-0,282,"Morton, MS",Morton/NW Mississippi CC
75,Shamarious Gilmore,OG,JR,6-3,295,"Riverdale, GA",Drew
66,Seth Glausier,LS,FR,6-1,215,"Jefferson, GA",Jefferson
73,Travis Glover,OT,FR,6-6,330,"Vienna, GA",Dooly County
71,Cameron Golden,OL,FR,6-4,250,"Fort Pierce, FL",Fort Pierce Central
59,Thomas Gore,DL,FR,6-0,280,"Nashville, TN",Brentwood Academy
12,Tyler Gore,CB,SO,5-10,175,"North Myrtle Beach, SC",North Myrtle Beach
26,Kendrec Grady,ILB,JR,6-2,220,"Norcross , GA",Norcross
26,Tucker Gregg,RB,SO,5-10,210,"Chatsworth, GA",Murray County
87,Donavon Grier,WR,SO,5-11,165,"Snellville, GA",Shiloh
24,Tyreke Harrison,S,FR,5-10,180,"Plant City, FL",Plant City
12,Kierston Harvey,QB,FR,5-10,180,"Americus, GA",Americus-Sumter
39,Michael Hayes,PK,FR,5-9,181,"Florence, SC",West Florence
37,Victor Heyward,OLB,JR,6-2,220,"Dacula, GA",Mill Creek
25,Dawson Hill,RB,FR,5-11,200,"Plantation, FL",South Plantation
48,Oliver Holdenson,P,SR,5-11,190,"Melbourne, Australia",Melbourne Grammar School
89,Drake Holloway,WR,FR,6-1,180,"Phenix City, AL",Central
28,Ben Hood,CB,SR,5-8,185,"Atlanta, GA",Eagles Landing Christian/Auburn
