No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
27,Dalton Adkison,WR,FR,6-0,182,"New Brockton, AL",New Brockton HS/Alabama
55,Jake Andrews,OL,FR,6-3,311,"Millbrook, AL",Stanhope Elmore HS
73,Jake Baker,OL,SO,6-2,297,"Tallassee, AL",Tallassee HS
7,Kaleb Barker,QB,SR,6-1,206,"Decatur, AL",Priceville HS
92,Desmond Barkley,DT,FR,6-3,330,"Stockbridge, GA",Stockbridge HS
64,"Gerald Bell, Jr.",OL,JR,6-4,300,"Bessemer, AL",Bessemer City HS/Pearl River CC
67,Grant Betts,OL,FR,6-3,278,"Spanish Fort, AL",Spanish Fort HS
75,Kannon Biggs,OL,FR,6-5,280,"Athens, AL",Athens HS
20,DK Billingsley,RB,SO,5-11,207,"Scottsboro, AL",Scottsboro HS
15,Tanner Blatt,RB,JR,5-10,192,"Opelika, AL",Opelika HS
65,Dylan Bradshaw,OL,JR,6-3,292,"Enterprise, AL",Enterprise HS
50,Zo Bridges,LB,JR,6-2,226,"Opelika, AL",Opelika HS
88,Demontrez Brown,WR,FR,6-3,210,"Madison, AL",Bob Jones HS
70,Tyler Burnsed,OL,FR,6-4,290,"Glen St. Mary, FL",Baker County HS
63,Carson Burt,OL,FR,6-5,295,"Fort Payne, AL",Fort Payne HS
56,Terry Byers,LB,FR,6-2,205,"Panama City Beach, FL",Arnold HS
3,Jacob Cendoya,QB,FR,6-0,194,"Alpharetta, GA",Mount Pisgah Christian/Ole Miss
52,Jaylen Childs,OL,FR,6-5,285,"Anniston, AL",Saks HS
5,"Will Choloh, Jr.",DT,SO,6-0,289,"Lawrenceville, GA",Archer HS
23,Bret Clark,WR,SO,5-11,181,"New Hope, AL",New Hope HS
6,Kyle Coale,P,JR,5-11,195,"Palos Verdes, CA",Palos Verdes HS/Western Illinois
89,Trey Coryell,TE,JR,6-5,252,"Macon, GA",North Cobb HS/West Virginia
54,Tristan Crowder,OL,SR,6-4,336,"Carrollton, GA",Carrollton HS
80,Donovan Curry,WR,FR,5-11,165,"Mt. Airy, GA",Habersham Central HS
5,Jabir Daughtry-Frye,RB,JR,5-7,173,"Pensacola, FL",Escambia HS
14,Terence Dunlap,CB,JR,5-11,184,"Maplesville, AL",Maplesville HS
