No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
70,Sid Acosta,OL,SR,6-1,300,"Corona, CA",Centennial HS/Riverside City College
15,Soli Afalava,DB,SR,6-2,215,"Hau'ula, HI",Kahuku HS
27,Austin Ajiake,LB,SO,6-2,220,"Fremont, CA",Bellarmine Prep
40,JD Alexander,LB,SR,6-2,230,"Los Angeles, CA",Basha HS/Arizona State
17,Evan Austrie,DB,SR,6-0,210,"Vallejo, CA",Vallejo HS
85,Patrick Ballard,WR,FR,6-3,200,"Houston, TX",Elkins HS
11,Noah Bean,TE,SO,6-2,245,"Simi Valley, CA",Grace Brethren HS
44,Kyle Beaudry,LB,FR,6-1,220,"Las Vegas, NV",Liberty HS
64,Garrett Beckman,OL,FR,6-4,335,"Greeley, CO",Greeley West HS
76,Michael Bray,OL,FR,6-3,275,"Bakersfield, CA",Liberty HS
72,Matt Brayton,OL,JR,6-3,310,"Monrovia, CA",Bishop Amat HS
90,Jalil Briley,DL,SR,6-3,255,"Las Vegas, NV",Bonanza HS
68,Eric Brown,OL,FR,6-4,330,"Las Vegas, NV",Green Valley HS
66,Dylan Bryan,OL,FR,5-11,285,"Anchorage, AK",Bartlett HS
26,Tre Caine,DB,SO,6-0,195,"Detroit, MI",University Liggett HS/Colgate
75,Jaron Caldwell,OL,SR,6-4,335,"Las Vegas, NV",Bishop Gorman HS
63,Bryan Catchings,OL,FR,6-2,300,"El Dorado Hills, CA",Oak Ridge HS
18,Jeremy Clark,WR,SO,6-2,200,"Norwalk, CA",La Mirada HS
9,Tyleek Collins,WR,SO,5-9,170,"Savannah, GA",Hapeville Charter Academy
81,Andre Collins Jr.,WR,JR,6-4,215,"Hacienda Heights, CA",Mater Dei HS
38,Ben Cowan,DB,FR,6-1,170,"Palm Desert, CA",Palm Desert HS
6,Tykenzie Daniels,DB,JR,5-9,200,"Richmond, TX",Foster HS
48,Royce Danielson,DL,FR,6-4,255,"Henderson, NV",Coronado HS
57,Nathan De Jager,P,JR,5-11,180,"Bakersfield, CA",Bakersfield HS/Bakersfield College
98,Nick Dehdashtian,DL,JR,6-1,280,"Rancho Santa Margarita, CA",Santa Margarita Catholic HS
62,Eliel Ehimare,DL,JR,6-1,280,"Katy, TX",Cinco Ranch HS/Cabrillo College
54,Jaylen Encarnacion,LB,SO,6-2,270,"Pawtucket, RI",Saint Raphael Academy/Nichols College
33,Sir Oliver Everett,DB,FR,6-3,180,"Las Vegas, NV",MASE HS
93,Dominion Ezinwa,DL,JR,6-4,300,"Rancho Cucamonga, CA",Chaffey College
42,Naki Fahina,DL,FR,6-0,270,"Hawthorne, CA",Lawndale HS
45,Giovanni Fauolo Sr.,TE,JR,6-2,250,"Oakley, CA",Freedom HS
79,Leif Fautanu,OL,FR,6-2,315,"Honolulu, HI",University Laboratory School
30,Austin Fiaseu,DB,FR,6-0,210,"Las Vegas, NV",Liberty HS
7,Jericho Flowers,DB,SR,5-10,180,"Los Angeles, CA","Hamilton, HS"
23,Greg Francis,DB,JR,6-2,195,"Las Vegas, NV",Bishop Gorman HS
74,Julio Garcia,OL,JR,6-3,320,"Las Vegas, NV",Bishop Gorman HS
82,Jacob Gasser,WR,JR,6-0,180,"Long Beach, CA",Los Alamitos HS/Cerritos College (CA)
22,Demitrious Gibbs,DB,SR,6-4,205,"Chula Vista, CA",Chula Vista HS/Southwestern College
6,Max Gilliam,QB,JR,6-3,200,"Thousand Oaks, CA",Thousand Oaks HS/Saddleback College
39,Daniel Godfrey,FB,JR,5-8,235,"Las Vegas, NV",Sierra Vista HS
52,Rex Goossen,LS,JR,6-2,185,"Scottsdale, AZ",Scottsdale CC/Arizona
95,Jalen Graves,DL,SO,6-0,265,"Las Vegas, NV",Desert Pines HS
15,Marckell Grayson,QB,SO,6-2,215,"Las Vegas, NV",Desert Pines HS
4,Randal Grimes,WR,SO,6-4,205,"Las Vegas, NV",Desert Pines HS/USC
32,Daniel Gutierrez,P,JR,5-10,210,"Los Angeles, CA",Granada Hills Charter HS
21,Jamel Hamm,DB,FR,6-4,185,"Cleveland, OH",Fork Union Military Academy
59,Walker Hardan,LS,FR,6-1,225,"Bothell, WA",Bothell HS
53,Farrell Hester II,LB,JR,6-1,240,"Las Vegas, NV",Bishop Gorman HS
19,Hayes Hicken,P,SR,6-2,245,"Salt Lake City, UT",Highland HS
5,Phillip Hill,DB,FR,5-11,190,"Spring, TX",Klein Collins HS
13,Tariq Hollandsworth,RB,SO,5-11,220,"Sacramento, CA",Sacramento HS
97,Jamal Holloway,DL,JR,6-3,230,"Camden, NJ",Camden HS
24,Bryce Jackson,DB,SO,5-9,190,"Chandler, AZ",Chandler HS
6,Rayshad Jackson,LB,SR,6-0,235,"Miami, FL",Miami Norland HS/Florida
33,Tyree Jackson,RB,JR,5-8,175,"Pensacola, FL",Booker T. Washington HS
84,Steve Jenkins,WR,FR,5-11,165,"Los Angeles, CA",Narbonee HS
96,Montrice Johns,DL,SR,6-3,325,"San Diego, CA",Del Norte HS/NMSU/College of the Redwoods
47,Malcolm Johnson,LB,FR,6-0,235,"Mandeville, LA",Mandeville HS
92,Rodney Jones,DL,JR,6-3,260,"Stockton, CA",Lincoln HS
28,Aaron Lewis,DB,JR,5-9,185,"Rancho Cucamonga, CA",Rancho Cucamonga HS/Chaffey College
36,Chad Magyar,RB,SO,6-2,215,"Rancho Santa Margarita, CA",Santa Margarita HS
55,Tavis Malakius,DL,JR,6-2,280,"Macon, GA",Fort Scott CC
99,Chris Manoa,DL,SO,6-0,335,"Chandler, AZ",Chandler HS
25,Gabe McCoy,LB,SR,6-2,220,"Pittsburg, CA",Pittsburg HS
77,Jackson McCullough,OL,JR,6-6,320,"San Diego, CA",Cathedral Catholic HS/Humboldt State
50,Noah McGregor,DL,SO,6-4,245,"Chatsworth, CA",Sierra Canyon School/College of the Canyons
87,Adam Meyer,TE,FR,6-5,220,"Huntington Beach, CA",Ocean View HS
31,Avery Miguel,RB,FR,5-9,170,"Waimea, HI",Waimea HS
37,Christian Minor,DB,JR,5-9,200,"North Las Vegas, NV",Canyon Springs HS
73,Ashton Morgan,OL,SO,6-5,305,"Chico, CA",Pleasant Valley HS
31,Kyle Moses,DB,SO,5-9,185,"San Diego, CA",Mater Dei Catholic HS
49,Tim Mosley,DL,FR,6-3,250,"Watts, CA",Dorsey HS
14,Travis Mumphrey Jr.,QB,FR,6-1,190,"Marrero, LA",John Ehret HS
41,Jamaal Neal,FB,SO,6-1,250,"South Gate, CA",South Gate HS
91,Nate Neal,DL,JR,6-3,240,"Montclair, CA",Etiwanda HS
7,Kenyon Oblad,QB,FR,6-3,190,"Henderson, NV",Liberty HS
62,Nate Oishi,OL,SR,5-10,285,"Honolulu, HI",Iolani HS
71,Justice Oluwaseun,OL,SO,6-3,325,"Richmond, TX",Foster HS
4,Alex Perry,DB,JR,5-11,175,"Las Vegas, NV",Bishop Gorman HS/Arizona State
86,Marcus Phillips Jr.,WR,FR,6-3,220,"Las Vegas, NV",Cimarron-Memorial HS
14,Myles Plummer,DB,SR,6-1,185,"Prince George, MD",Thomas Dale HS/Coffeyville CC
78,Justin Polu,OL,SR,6-4,335,"Henderson, NV",Silverado HS
80,Brandon Presley,WR,SR,6-0,180,"Temecula, CA",Great Oaks HS
26,Courtney Reese,RB,FR,5-8,155,"Naranja, FL",Southridge Senior HS
67,Jackson Reynolds,OL,SO,6-0,275,"Henderson, NV",Foothills HS
58,Seth Robinson,DL,FR,6-2,215,"Scottsdale, AZ",Saguaro HS
1,Armani Rogers,QB,JR,6-5,225,"Los Angeles, CA",Hamilton HS
