No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
30,Logan Ammons,WR,SO,5-8,180,"New Baunfels, TX",Canyon HS
40,Nick Anderson,LB,SO,5-10,230,"Vicksburg, MS",Jones County JC/Vicksburg
12,Ton'Quez Ball,S,FR,5-10,195,"Knoxville, TN",South Doyle
33,Tirise Barge,S,JR,5-11,185,"Moultrie, GA",Colquitt County HS
27,Ygenio Booker,RB,FR,5-11,205,"Brooksville, FL",Hernando HS
10,Darius Bradwell,RB,SR,6-1,230,"Tallahassee, FL",Godby
71,Ben Bratcher,OL,FR,6-6,290,"Dallas, TX",J.J. Pearce
31,Larry Brooks,S,SO,6-0,200,"Fort Worth, TX",Kennedale HS
29,Quentin Brown,LB,SO,6-1,215,"Conroe, TX",Conroe HS
86,Sorrell Brown,WR,FR,6-3,205,"Arlington, TX",Martin HS
59,Sam Bruchhaus,LB,SO,6-3,220,"Lake Charles, LA",St. Louis Catholic
6,Larry Bryant,S,SR,6-1,205,"Kennesaw, GA",North Cobb
20,Cameron Carroll,RB,FR,6-0,230,"Flowood, MS",Northwest Rankin HS
37,Macon Clark,S,SO,6-0,185,"St. Rose, LA",Destrehan HS
79,Joey Claybrook,OL,SO,6-6,295,"Starkville, MS",Starkville HS
8,Josh Coltrin,QB,FR,6-3,195,"Houston, TX",Manvel
67,Graham Dable,K,FR,6-2,210,"Winnetka, IL",New Trier
14,Christian Daniels,QB,FR,6-2,210,"Rocky Mount, NC",Western Alamance HS
6,Corey Dauphine,RB,SR,6-0,195,"Port Arthur, TX",Texas Tech
49,Armoni Dixon,LB,FR,6-3,230,"Wilmette, IL",Loyola Academy
64,Corey Dublin,OL,JR,6-4,300,"New Orleans, LA",Jesuit HS
60,Geron Eatherly,LS,SR,6-0,235,"San Antonio, TX",Tom C. Clark
74,Jackson Fort,OL,FR,6-4,295,"The Woodlands, TX",College Park
96,Casey Glover,PK,FR,6-3,175,"Jericho, NY",Friends Academy
62,Merek Glover,PK,JR,6-0,195,"Jericho, NY",Friends Academy
35,Lawrence Graham,LB,SR,5-10,220,"Jacksonville, FL",American Heritage
