No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
77,Brian Abosi,OL,JR,6-8,335,"Worcester, MA",St. John's/Worcester Academy
94,Lucas Aguirre,K,SO,5-10,175,"Lexington, MA",-
15,Viczaril Alobwede,DL,FR,6-4,240,"Stone Mountain, GA",Stephenson
20,Tristan Armstrong,DB,FR,5-11,183,"Washington, DC",National Christian Academy (Md.)
81,Delvin Attafah,WR,SO,6-1,200,"Worcester, MA",Abby Kelley Foster Charter School
96,Josh Atwood,DL,FR,6-3,360,"Natick, MA",Natick
44,Aaron Beckwith,DL,FR,6-4,285,"Germantown, MD",Northwest
65,Dominik Behrens,OL,FR,6-5,305,"Hamburg, Germany",The Williston Northampton School (Mass.)
83,Adam Billard,WR,JR,6-0,200,"Marion, MA",Tabor Academy/Wagner College
73,Ryan Bingham,OL,FR,6-1,305,"Brookline, MA",Dexter Southfield
62,Harry Blair,LS,JR,6-3,210,"Garden City, NY",Garden City
45,Cyrus Bonsu,RB,SO,5-10,205,"Worcester, MA",Abby Kelley Foster Charter Public School
4,Noah Boykin,DB,SO,6-2,188,"Washington, DC",Howard D. Woodson/Notre Dame
12,Andrew Brito,QB,JR,5-8,170,"Paramus, NJ",Paramus Catholic/College of the Canyons (Calif.)
93,Josh Brunelle,LB,FR,6-0,220,"Worcester, MA",Doherty Memorial
97,Jake Byczko,DL,SR,6-3,260,"Auburn, MA",Lawrence Academy/Saint John's
91,Cameron Carson,K,FR,6-1,170,"Leesburg, VA",Loudon County/Maine
29,Jared Chisari,RB,SO,5-11,185,"Fryeburg, ME",Fryeburg Academy/Bowdoin College
25,Jared Cole,RB,FR,5-9,190,"Ashburn, VA",Stone Bridge
59,Larnel Coleman,OL,SR,6-6,315,"Malden, MA",St. Clement
86,Will Connery,WR,SR,5-10,175,"Reading, MA",Reading Memorial/Trinity College (Conn.)
38,Tanner Davis,S,SO,6-1,203,"Kingston, NY",Cheshire Academy (Conn.)
90,Evan Deckers,LS,JR,6-3,250,"Avon, CT",Avon Old Farms
73,Chris DiTommaso,DL,JR,6-4,305,"Franklin Lakes, NJ",Ramapo
84,Onuma Dieke,WR,FR,6-5,195,"Riverdale, GA",North Clayton
13,Osei Dixon,DB,FR,6-2,192,"Bowie, MD",St. Vincent Pallotti
41,Andre Domond,CB,SR,5-9,195,"Cambridge, MA",Cambridge Rindge & Latin
95,Patrick Duffy,K,SO,5-10,150,"Wilmington, DE",Salesianum
9,Garrett Dzuro,QB,FR,5-11,200,"Lakewood, OH",St. Edward
18,Taylor Edwards,TE,SR,6-4,261,"Wilmington, DE",Alexis I. DuPont
19,Samuel Emilus,WR,JR,6-1,195,"Montreal, Canada",Vanier College
52,Uchenna Ezewike,DL,SO,6-2,250,"Fort Lauderdale, FL",Stranahan
68,Helber Fagundes,OL,SO,6-4,325,"Methuen, MA",Everett
3,Mike Fallon,QB,SR,6-2,205,"Milton, MA",Milton/Sacred Heart (Conn.)
55,Wilson Frederic,DL,SO,6-1,290,"Everett, MA",Everett
88,George Georgopoulos,P,JR,6-2,225,"Greenville, SC",J.L. Mann
49,Xavier Gonsalves,DL,FR,6-3,250,"Mashpee, MA",Mashpee
75,Xavier Graham,OL,FR,6-2,330,"Niceville, FL",Niceville
58,Jonny Hassard,OL,FR,6-5,285,"Mt. Ulla, NC",West Rowan
82,Melvin Hill,WR,JR,6-2,205,"Mobile, AL",Baker
95,Taishan Holmes,DL,JR,6-3,335,"Tappahannock, VA",Essex/Garden City College (Kan.)
70,Joe Horn,OL,FR,6-1,325,"Hamilton, NJ",The Hun School
22,Gerrell Johnson,LB,FR,6-3,225,"Washington, DC",New Town (Md.)
16,Josiah Johnson,TE,SO,6-5,235,"Jacksonville, FL",Bolles School
10,"Jermaine Johnson, Jr.",WR,SO,5-9,170,"Washington, DC",DeMatha Catholic
29,Cody Jones,DB,FR,6-0,188,"Fayetteville, GA",Sandy Creek
80,Taj Jones,ATH,FR,6-2,200,"Paterson, NJ",Pope John XXIII
99,Hugo Klages,DL,FR,6-3,285,"Denia, Spain",Otto Bennemann
15,Will Koch,QB,FR,6-3,201,"Niceville, FL",Niceville
34,Abdoul Kone,LB,FR,6-3,218,"Maplewood, NJ",Columbia High School (N.J.)
76,Jaylen Larry,OL,JR,6-3,275,"Pasadena, CA",Oaks Christian/Milford Academy (N.Y.)
32,Tyris Lebeau,LB,JR,6-1,210,"Montreal, Canada",Vanier College
28,Justin Lewis,CB,SO,5-10,170,"Opelika, AL",Opelika
5,Donte Lindsey,CB,SO,5-11,188,"Fayetteville, NC",Mountain Pointe (Ariz.)
35,Nahji Logan,LB,FR,6-4,228,"Yeadon, PA",Hatboro-Horsham
61,Max Longman,OL,FR,6-4,326,"Portage, MI",Portage Central
63,Nick Lundeberg,OL,FR,5-11,245,"Acworth, GA",Allatoona
27,Zack Magdis,LB,FR,6-2,225,"Charlton, MA",Shepherd Hill Regional/Worcester Academy
85,Jackson Manning,TE,FR,6-5,235,"Acworth, GA",Mount Paran Christian School
74,Reggie Marks III,OL,JR,6-3,305,"Havre de Grace, MD",Havre de Grace/Lackawanna College (Pa.)
98,Jeremy Martin,K,SR,5-11,190,"Charlton, MA",Shepherd Hill/Plymouth State
56,Cletus Mathurin,DL,SO,6-1,305,"Hartford, CT",Cheshire Academy
51,Sharkell Matthews,LB,SO,6-1,225,"Boston, MA",Salisbury School (Conn.)
46,Cole McCubrey,LB,SR,6-0,230,"Boylston, MA",West Boylston/Tahanto
37,Tommy McHugh,DB,JR,6-0,185,"North Reading, MA",North Reading
