No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
5,Kessawn Abraham,DB,JR,5-10,185,"Brooklyn, NY",Erasmus Hall
92,Mayan Ahanotu,DL,JR,6-4,285,"Tampa, FL",Berkeley Prep
10,Matt Alaimo,TE,JR,6-5,245,"Paramus, NJ",St. Joseph Regional [Montvale]
19,Austin Albericci,QB,JR,5-11,175,"Closter, NJ",Demarest
1,Valentino Ambrosio,PK,JR,5-9,160,"Cranford, NJ",Cranford
55,Zaire Angoy,DL,FR,6-3,365,"Irvington, NJ",Irvington
21,Tre Avery,DB,SR,5-11,190,"Baltimore, MD",Franklin
43,Dami Awoyinfa,LB,FR,6-1,225,"Linden, NJ",Linden
23,Wesley Bailey,DL,FR,6-5,250,"Ottawa, Canada",Clearwater Academy International [Fla.]
12,Khayri Banton,LB,FR,6-3,225,"East Orange, NJ",West Side
6,Rashawn Battle,DL,SR,6-2,240,"Grentown, PA",Wallenpaupack
99,Eric Bernstein,PK,SO,6-2,230,"East Meadow, NY",East Meadow
59,Drew Bethke,LB,SO,6-3,250,"Furlong, PA",Central Bucks East
69,Brendan Bordner,OL,SR,6-5,305,"Columbus, OH",Hilliard Bradley
41,Todd Bowles Jr.,DB,FR,6-1,190,"Tampa, FL",Jesuit
6,Christian Braswell,DB,JR,5-10,170,"Washington, DC",Friendship College Academy
57,Ireland Brown,OL,SO,6-3,300,"Jamaica, NY",Pope John XXIII
39,Amir Byrd,DB,SO,5-7,165,"Mount Laurel, NJ",Lenape
27,Jameer Campbell,DB,SR,5-9,175,"Manville, NJ",Manville
15,Alijah Clark,DB,FR,6-1,195,"Camden, NJ",Camden
10,Shawn Collins,DL,FR,6-5,245,"Montclair, NJ",Montclair
30,Chris Conti,LB,SO,6-2,230,"Wyckoff, NJ",DePaul Catholic
56,Sean Cooper,DL,FR,6-5,215,"Stanhope, NJ",Lenape Valley
2,Aron Cruickshank,WR,JR,5-10,170,"Brooklyn, NY",Erasmus Hall
88,Carnell Davis,WR,FR,6-1,175,"Galloway, NJ",Eau Gallie [Fla.]
33,Parker Day,RB,SR,5-10,190,"Toms River, NJ",Toms River North
38,Austin Dean,LB,FR,6-1,220,"Tampa, FL",Berkeley Prep
57,Stanley Dennis II,DL,FR,5-11,280,"Jersey City, NJ",St. Peter's Prep / The Taft School
6,Christian Dremel,WR,SO,5-9,180,"Caldwell, NJ",Don Bosco Prep
3,Olakunle Fatukasi,LB,SR,6-2,240,"Far Rockaway, NY",Grand Street Campus
53,Tunde Fatukasi,OL,FR,6-4,300,"Far Rockaway, NY",Erasmus Hall
96,Guy Fava,PK,SO,6-0,195,"Mahwah, NJ",Don Bosco Prep
16,Zach Feagles,P,SR,6-3,220,"Ridgewood, NJ",Ridgewood
65,Bryan Felter,OL,FR,6-3,315,"Westfield, NJ",Bergen Catholic
8,Tyshon Fogg,LB,SR,6-2,245,"Baltimore, MD",Calvert Hall
82,Brayden Fox,WR,FR,6-3,210,"Canton, OH",Archbishop Hoban
39,Nyjon Freeman,RB,FR,6-0,215,"Hoboken, NJ",Hoboken
60,Moses Gbagbe-Sowah,OL,FR,6-2,365,"Newark, NJ",West Side
46,Matt Gibney,LB,SO,6-0,215,"Woodridge, NJ",St. Joseph Regional [Montvale]
82,Myles Goddard,TE,FR,6-6,210,"Amityville, NY",Amityville Memorial
81,Zach Goodale,WR,FR,6-0,175,"Toms River, NJ",Toms River North
36,Darius Gooden,DB,SO,6-3,200,"Newark, NJ",West Side
96,Keshon Griffin,DL,FR,6-4,280,"Sicklerville, NJ",St. Joseph Academy
32,John Guaimano,DB,SO,6-0,200,"Cedar Grove, NJ",Cedar Grove
48,Kyonte Hamilton,DL,FR,6-4,275,"District Heights, MD",Georgetown Prep
50,CJ Hanson,OL,SO,6-5,310,"Jackson, NJ",St. John Vianney
5,Jovani Haskins,TE,SR,6-6,250,"Bergenfield, NJ",Bergenfield
40,Joe Hayford,RB,SR,5-7,195,"Spotswood, NJ",Spotswood
86,Cooper Heisey,TE,SO,6-4,240,"Scotch Plains, NJ",Scotch Plains-Fanwood / Wyoming Seminary Prep
95,Henry Hughes Jr.,DL,FR,6-5,260,"Tampa, FL",Tampa Bay Tech
34,Desmond Igbinosun,DB,FR,6-3,205,"Union, NJ",Union
13,Zukudo Igwenagu,TE,SO,6-4,230,"Worcester, MA",Worcester Academy
0,Christian Izien,DB,JR,5-10,200,"Far Rockaway, NY",Erasmus Hall
17,Deion Jennings,LB,JR,6-1,225,"Sicklerville, NJ",Timber Creek
4,Naijee Jones,DB,SR,6-0,205,"Camden, NJ",Timber Creek
7,Shameen Jones,WR,SR,6-2,185,"Bronx, NY",Cardinal Hayes
98,Robin Jutwreten,DL,JR,6-5,280,"Stockholm, Sweden",Arlandagymnasiet
99,Ryan Keeler,DL,FR,6-5,265,"Chicago, IL",Nazareth Academy
41,Jordan Kinsler,RB,FR,5-9,190,"Franklin Park, NJ",St. Joseph [Metuchen]
90,René Konga,DL,FR,6-4,275,"Ottawa, Canada",Colonel By Secondary School
89,Victor Konopka,TE,FR,6-7,250,"Kinnelon, NJ",Blair Academy/Don Bosco Prep
94,Adam Korsak,P,SR,6-2,180,"Melbourne, Australia",Maribyrnong College / Victoria University
80,Frederik Krebs,WR,FR,6-4,210,"Metuchen, NJ",Metuchen
66,Nick Krimin,OL,SR,6-5,315,"South Amboy, NJ",St. Joseph [Metuchen]
45,Jamree Kromah,DL,JR,6-4,275,"Glenarden, MD",CH Flowers
79,Jason LaVigna,OL,SO,6-3,285,"Holland Township, NJ",Delaware Valley
21,Johnny Langan,QB,JR,6-3,235,"Wayne, NJ",Bergen Catholic
75,Beau Lanzidelle,OL,FR,6-4,310,"Medford, NJ",Shawnee/The Hun School
71,Aaron Lewis,DL,FR,6-5,255,"Williamstown, NJ",Williamstown
13,Chris Long,DB,FR,6-0,170,"Willingboro, NJ",Willingboro
7,Robert Longerbeam,DB,FR,5-11,170,"Alexandria, VA",T.C. Williams
25,Shaquan Loyal,DB,FR,6-0,185,"Newark, NJ",West Side
37,Joe Lusardi,DB,FR,5-11,195,"Summit, NJ",Summit
20,Elijuwan Mack,DB,FR,5-11,185,"Newark, NJ",St. Joseph Regional [Montvale]
9,Tyreek Maddox-Williams,LB,SR,6-2,235,"Philadelphia, PA",Timber Creek [N.J.]
88,Ifeanyi Maijeh,DL,SR,6-2,280,"Far Rockaway, NY",Poly Prep
91,Tijaun Mason,DL,SR,6-6,250,"Memphis, TN",Trezevant
18,Bo Melton,WR,SR,5-11,195,"Mays Landing, NJ",Cedar Creek
16,Max Melton,DB,FR,6-0,190,"Mays Landing, NJ",Cedar Creek
55,Kamar Missouri,OL,FR,6-5,295,"Baltimore, MD",Mergenthaler Vo-Tech
23,Kyle Monangai,RB,FR,5-9,200,"Roseland, NJ",Don Bosco Prep
28,Nasir Montgomery,WR,FR,6-1,195,"East Orange, NJ",East Orange
87,Tahjay Moore,TE,FR,6-6,235,"New Brunswick, NJ",New Brunswick
48,Thomas Morgan,TE,JR,6-6,250,"Fresh Meadows, NY",Holy Cross / Fork Union Military Academy/ASA College/Iowa Western
11,Shawn Munnerlyn,WR,FR,6-5,220,"Columbus, OH",Independence
45,Brandon Myers,TE,JR,6-1,235,"Bridgewater, NJ",Bridgewater-Raritan
56,Tyler Needham,OL,FR,6-4,280,"Newton, PA",William Penn Charter
58,David Nwaogwugwu,OL,JR,6-5,310,"Bronx, NY",DeWitt Clinton
26,CJ Onyechi,DL,SR,6-1,250,"West Orange, NJ",West Orange
16,Michael O’Connor,PK,FR,6-3,180,"Middletown, NJ",Red Bank Catholic
71,Raiqwon O’Neal,OL,JR,6-4,305,"Conway, SC",Conway
1,Isaih Pacheco,RB,JR,5-11,215,"Vineland, NJ",Vineland South
54,Cedrice Paillant,OL,JR,6-4,310,"New Rochelle, NY",New Rochelle / Monroe College
85,Jessie Parson III,WR,FR,5-10,170,"New Rochelle, NY",New Rochelle
27,Piotr Partyla,RB,FR,5-9,180,"Lyndhurst, NJ",Lyndhurst
69,Caleb Patterson,DL,FR,6-2,260,"Jamesville, NY",Jamesville-DeWitt
35,Max Patterson,DB,FR,6-0,175,"Arlington, VA",Yorktown
72,Hollin Pierce,OL,FR,6-8,325,"Trenton, NJ",Trenton Central / Fork Union Military Academy
35,Jonathan Pimentel,LB,JR,6-3,230,"Manalapan, NJ",Manalapan
12,Peyton Powell,DB,SO,6-2,185,"Midland, TX",Odessa Permian
22,Tyreem Powell,LB,FR,6-5,225,"Vineland, NJ",Vineland South
28,Aslan Pugh,LB,SR,6-1,230,"Wilmington, DE",Wilmington Charter
51,Troy Rainey,OL,FR,6-4,315,"Bridgeport, CT",Harding
18,Keenan Reid,DB,SR,5-10,180,"Somerset, NJ",Franklin
24,Patrice Rene,DB,SR,6-2,205,"Ottawa, Canada",Episcopal [Va.]
84,Ahmirr Robinson,WR,FR,6-2,185,"Vauxhall, NJ",Union
31,Michael Robinson II,DB,FR,6-1,185,"Montclair, NJ",Montclair
