No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
19,Adam Anderson,OLB,SR,6-5,230,"Rome, GA",Rome
33,Robert Beal Jr.,OLB,SR,6-4,255,"Duluth, GA",Peachtree Ridge
15,Carson Beck,QB,FR,6-4,215,"Jacksonville, FL",Mandarin
13,Stetson Bennett,QB,SR,5-11,190,"Blackshear, GA",Pierce County / Jones College (Miss.)
58,Austin Blaske,OL,FR,6-5,310,"Faulkville, GA",South Effingham
8,Dominick Blaylock,WR,SO,6-1,205,"Marietta, GA",Walton
19,Brock Bowers,TE,FR,6-4,230,"Napa, CA",Napa
46,Payton Bowles,DB,FR,5-10,170,"Athens, GA",Athens Academy
36,Latavious Brini,DB,SR,6-2,210,"Miami Gardens, FL",Mater Academy Charter
97,Warren Brinson,DT,SO,6-4,305,"Savannah, GA",IMG Academy
54,Cade Brock,ILB,FR,6-0,250,"Subligna, GA",Darlington
68,Chris Brown,OL,FR,6-5,300,"Savannah, GA",Islands
89,Malcolm Brown,DL,FR,6-0,270,"Guyton, GA",South Effingham
24,Matthew Brown,TE,JR,6-2,230,"Guyton, GA",South Effingham
22,Javon Bullard,DB,FR,5-11,180,"Milledgeville, GA",Baldwin
7,Jermaine Burton,WR,SO,6-0,200,"Calabasas, CA",Calabasas
90,Jake Camarda,PK,SR,6-2,180,"Norcross, GA",Norcross
26,Jehlen Cannady,DB,FR,6-0,176,"Macon, GA",Westside
12,Lovasea Carroll,DB,FR,6-1,195,"Warrenton, GA",IMG Academy
88,Jalen Carter,DL,SO,6-3,310,"Apopka, FL",Apopka
83,Kaustov Chakrabarti,WR,SO,5-7,160,"Lilburn, GA",Parkview
32,Chaz Chambliss,LB,FR,6-2,250,"Carrollton, GA",Carrollton
95,Noah Chumley,P,SO,6-3,185,"Savannah, GA",Savannah Christian
16,Lewis Cine,DB,JR,6-1,200,"Cedar Hill, TX",Trinity Christian
20,Sevaughn Clark,RB,SO,6-1,215,"Dawsonville, GA",Dawson County
42,Graham Collins,ILB,FR,6-2,215,"Atlanta, GA",Holy Innocents Episcopal School
57,Luke Collins,OLB,FR,6-2,245,"Birmingham, AL",Birmingham Prep
75,Owen Condon,OL,JR,6-7,310,"Oklahoma City, OK",Bishop McGuinness
4,James Cook,RB,SR,5-11,190,"Miami, FL",Miami Central
14,David Daniel,DB,FR,6-2,185,"Woodstock, GA",Woodstock
18,JT Daniels,QB,JR,6-3,210,"Irvine, CA",Mater Dei / Southern California
99,Jordan Davis,DL,SR,6-6,340,"Charlotte, NC",Mallard Creek
0,Rian Davis,ILB,SO,6-2,230,"Apopka, FL",Wekiva
55,Marlin Dean,DL,FR,6-5,275,"Bowman, GA",IMG Academy
17,Nakobe Dean,ILB,JR,6-0,225,"Horn Lake, MS",Horn Lake
26,Collin Drake,QB,FR,6-1,195,"Ennis, TX",Ennis
10,Jamon Dumas-Johnson,LB,FR,6-1,235,"Hyattsville, MD",St. Frances Academy
33,Daijun Edwards,RB,SO,5-10,201,"Norman Park, GA",Colquitt County
50,Warren Ericson,OL,JR,6-4,305,"Suwanee, GA",North Gwinnett
53,Dylan Fairchild,OL,FR,6-5,300,"Cumming, GA",West Forsyth HS
67,John Ferguson,OL,FR,6-5,270,"Athens, GA",Athens Academy
86,John FitzPatrick,TE,JR,6-7,250,"Atlanta, GA",Marist School
14,Arik Gilbert,WR,SO,6-5,248,"Marietta, GA",Marietta / LSU
88,Ryland Goede,TE,SO,6-6,240,"Kennesaw, GA",Kennesaw Mountain
1,Nyland Green,DB,FR,6-1,185,"Covington, GA",Newton
44,Michael Hagerty,TE,SO,6-4,225,"Hinesville, GA",Bradwell Institute
43,Chase Harof,TE,SR,6-2,250,"Roswell, GA",Blessed Trinity / Reinhardt
43,Matthew Helow,DB,FR,5-11,175,"Jacksonville, FL",(Bishop Kenny)
89,Braxton Hicks,WR,FR,6-2,195,"Tiger, GA",Rabun County
93,Tyrion Ingram-Dawkins,DL,FR,6-5,300,"Gaffney, SC",Gaffney
47,Dan Jackson,DB,SO,6-1,190,"Gainesville, GA",North Hall
10,Kearis Jackson,WR,JR,6-0,200,"Fort Valley, GA",Peach County
94,Jonathan Jefferson,DL,FR,6-3,295,"Douglasville, GA",Douglas County
23,Jaylen Johnson,WR,JR,6-2,192,"Duluth, GA",Peachtree Ridge
82,Logan Johnson,WR,FR,5-6,155,"Bogart, GA",Prince Avenue Christian School
76,Miles Johnson,OL,FR,6-5,320,"Blue Ridge, GA",Fannin County
59,Broderick Jones,OL,FR,6-4,315,"Lithonia, GA",Lithonia
32,Cash Jones,RB,FR,6-0,182,"Brock, TX",Brock
36,Garrett Jones,RB,JR,6-0,203,"Albany, GA",Deerfield-Windsor
49,Gleaton Jones,RB,FR,6-1,200,"Albany, GA",Deerfield-Windsor
98,Noah Jones,P,FR,6-0,165,"Cairo, GA",Cairo
11,Derion Kendrick,DB,SR,6-0,190,"Rock Hill, SC",South Pointe / Clemson
6,Jalen Kimber,DB,FR,6-0,170,"Mansfield, TX",Mansfield Timberview
52,Cameron Kinnie,OL,FR,6-3,300,"Suwanee, GA",Collins Hill
27,Austin Kirksey,QB,SO,6-3,205,"Marietta, GA",Walton / Nevada
45,Kurt Knisely,RB,FR,6-0,200,"Watkinsville, GA",Athens Academy
3,Kamari Lassiter,DB,FR,6-0,180,"Savannah, GA",American Christian Academy
78,Chad Lindberg,OL,FR,6-6,325,"League City, TX",Clear Creek
96,Zion Logue,DL,SO,6-5,295,"Lebanon, TN",Lebanon
98,Tyler Malakius,DL,SO,6-3,280,"Byron, GA",Westfield
