No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
51,Logan Ambroz,DL,FR,6-2,260,"Barrington, IL",Barrington HS
3,Angelo Anderson,DL,FR,6-3,240,"New Orleans, LA",John Curtis Christian
1,Nick Anderson,LB,JR,5-10,225,"Vicksburg, MS",Jones County JC/Vicksburg
46,Chadwick Bailey,DB,FR,5-11,185,"Los Angeles, CA",Loyola
42,Lucas Barisas,RB,FR,5-9,175,"Arlington Heights, IL",Saint Viator High School
56,Hayden Beal,LB,FR,5-11,215,"Bluegoose, TN",Scotts Hill
45,Luke Besh,WR,FR,6-1,190,"New Orleans, LA",Jesuit HS
83,Bryce Bohanon,WR,FR,5-9,170,"Conway, AR",Conway
5,Ygenio Booker,RB,SO,5-11,200,"Brooksville, FL",Hernando HS
31,Larry Brooks,S,JR,6-0,200,"Fort Worth, TX",Kennedale HS
89,Reggie Brown,TE,FR,6-2,245,"Houston, TX",Legacy School of Sports Science
6,Devin Brumfield,RB,JR,5-10,215,"Covington, LA","Covington, La."
28,Jadon Canady,DB,FR,5-11,175,"Jacksonville, FL",Sandalwood
20,Cameron Carroll,RB,SO,6-0,225,"Flowood, MS",Northwest Rankin HS
8,Iverson Celestine,RB,FR,5-10,200,"Mandeville, LA",Fontainebleau
93,Elijah Champaigne,DL,FR,6-2,275,"Tomball, TX",Tomball Memorial
37,Macon Clark,S,JR,6-0,190,"St. Rose, LA",Destrehan HS
79,Joey Claybrook,OL,JR,6-7,300,"Starkville, MS",Starkville HS
59,Jack Collins,LB,FR,5-11,215,"Cicero, NY",Cicero North-Syracuse
38,Josh Coltrin,RB,FR,6-1,215,"Houston, TX",Manvel
48,Keith Cooper Jr.,LB,FR,6-4,265,"Dickinson, TX",Dickinson
27,Mason Courtney,RB,FR,5-10,180,"Carthage, TX",Carthage HS
67,Graham Dable,K,SO,6-1,200,"Winnetka, IL",New Trier
14,Christian Daniels,WR,SO,6-2,215,"Rocky Mount, NC",Western Alamance HS
19,Cameron Dartez,QB,FR,6-0,195,"Baton Rouge, LA",Catholic
90,Devean Deal,JOK,FR,6-3,245,"Garland, TX",Naaman Forest
24,Lucas Desjardins,WR,FR,6-3,205,"Houston, TX",The Loomis Chaffee School
32,Bailey Despanie,CB,FR,6-1,185,"Lafayette, LA",Carencro
34,Ford Dickerson,S,FR,5-11,180,"Austin, TX",Westlake High School
49,Armoni Dixon,JOK,FR,6-3,230,"Chicago, IL",Loyola Academy
46,JoJo Dorceus,DL,SR,6-0,265,"Spring, TX",Spring HS
12,DJ Douglas,CB,FR,6-0,200,"Montgomery, AL",Thompson HS
64,Corey Dublin,OL,SR,6-4,300,"New Orleans, LA",Jesuit HS
17,Rudy Dyson,DB,FR,6-2,200,"Kentwood, LA",Kentwood High School
92,Kriston Esnard,K,FR,5-10,180,"Decatur, GA",Decatur
36,Mandel Eugene Jr.,LB,FR,6-1,205,"La Place, LA",St. Charles Catholic
39,Trevor Evans,WR,FR,5-10,170,"Baton Rouge, LA",University Laboratory School
74,Jackson Fort,OL,FR,6-4,305,"The Woodlands, TX",College Park
95,Adonis Friloux,DL,FR,6-1,300,"Hahnville, LA",Hahnville High School
96,Casey Glover,PK,SO,6-3,210,"Jericho, NY",Friends Academy
62,Merek Glover,PK,SR,6-0,200,"Jericho, NY",Friends Academy
69,Rashad Green,OL,FR,6-4,305,"Baton Rouge, LA",University Lab
25,Kevaris Hall,DB,FR,6-2,190,"Red Oak, TX",Red Oak High School
16,Drew Harris,QB,JR,6-1,200,"Easton, PA",Camden
19,Kiland Harrison,DB,FR,6-0,180,"Raymond, MS",St. Joseph Catholic
54,Carlos Hatcher,DE,SO,6-3,250,"Carrollton, TX",Hebron HS
52,Sincere Haynesworth,OL,SO,6-1,305,"Pearland, TX",Pearland
33,Kevin Henry,LB,SR,6-0,230,"Baton Rouge, LA",Central H.S.
94,Eric Hicks Jr.,DL,FR,6-2,285,"Savannah, GA",Benedictine Military School
39,Matthew Hightower,LB,FR,6-1,215,"Palos Heights, IL",Shepard High School
41,Darius Hodges,JOK,FR,6-1,280,"Montgomery, AL",Park Crossing
66,Nik Hogan,DL,SO,6-4,295,"Brandon, MS",Northwest Rankin HS
12,Kai Horton,QB,FR,6-4,220,"Carthage, TX",Carthage
57,Ethan Hudak,LS,FR,6-0,225,"Phoenix, AZ",Mountain Ridge
15,T.J. Huggins,WR,FR,6-2,170,"Miami, FL",Killian
23,Jean-Jacques Hunter,S,FR,6-1,190,"Lafayette, LA",St. Thomas More HS
13,Justin Ibieta,QB,FR,6-5,230,"Metairie, LA",Metairie Park Country Day School
63,Cameron Jackel,OL,JR,6-6,295,"Marrero, LA",Archbishop Shaw HS
4,Jha'Quan Jackson,WR,SO,5-9,180,"Luling, LA",Hahnville
80,Tyrick James,TE,JR,6-2,245,"Waco, TX",China Spring HS
77,Jeffery Johnson,NT,SR,6-3,295,"Brookhaven, MS",Brookhaven HS
1,Mykel Jones,WR,SR,5-11,185,"Patterson, LA",Patterson H.S.
86,Keitha Jones Jr.,TE,JR,6-1,220,"Port Arthur, TX",Memorial High School
48,Jonathan Kahn,TE,FR,6-3,225,"Park Ridge, IL",Notre Dame College Prep
21,Ajani Kerr,DB,SR,6-0,195,"Powder Springs, GA",McEachern
39,Brandon Kim,CB,FR,5-9,180,"Lawrenceville, NJ",Lawrenceville School
26,Shi’Keem Laister,DB,FR,6-3,195,"Clanton, AL",Chilton County High School
88,Tyler Lamm,TE,SR,6-5,245,"Metairie, LA",Holy Cross
41,Michael Lavergne,WR,FR,5-10,160,"Lake Charles, LA",St. Louis Catholic
61,Hutson Lillibridge,OL,FR,6-3,295,"Saint Louis, MO",DeSmet
22,Gabe Liu,S,FR,5-10,180,"Oakland, CA",Williston Northampton School
71,Matt Lombardi,OL,FR,6-6,290,"Philadelphia, PA",Saint Joseph's Prep School
44,Michael Lunz,DL,FR,6-3,245,"Radcliff, KY",North Hardin
35,Jesus Machado,LB,FR,6-0,220,"Miami, FL",Champagnat Catholic
60,Ethan Marcus,OL,FR,6-1,295,"East Rockaway, NY",Lynbrook
47,Aidan McCahill,LB,FR,6-0,210,"East Grand Rapids, MI",East Grand Rapids
30,Jonathan Mestayer II,S,FR,6-0,190,"Baton Rouge, LA",Catholic
9,Jaylon Monroe,CB,SR,5-9,180,"Dallas, TX",West Mesquite HS
0,Marvin Moody,LB,SR,6-2,230,"Bryant, AR",Bryant HS
29,Reggie Neely,DB,FR,6-0,170,"Shelby County, TN",Briarcrest Christian School
53,Bobby Noel,P,FR,5-8,175,"Gulf Shores, AL",Gulf Shores HS
