No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
53,Dwayne Allick,OL,FR,6-2,305,"Laurel, MD",DeMatha
27,Kam Arnold,LB,SO,6-1,228,"West Bloomfield, MI",St. Mary's
28,Shawn Asbury II,DB,FR,5-9,191,"Stafford, VA",North Stafford
41,Jaylen Bailey,LB,SO,5-11,215,"Framingham, MA",Belmont Hill
13,Khris Banks,DL,JR,6-2,294,"Paterson, NJ",DePaul Catholic
44,Brandon Barlow,DL,SR,6-4,258,"Cohoes, NY",Shaker HS
3,Trae Barry,TE,SR,6-6,244,"Summerdale, AL",Spanish Fort
47,Cole Batson,DB,FR,6-4,192,"San Clemente, CA",San Clemente
39,Nick Bearup,DB,SR,6-0,170,"Albany, NY",Colonie Central
91,Jaleel Berry,DT,SR,6-2,285,"Syracuse, NY",Nottingham HS
94,Ryan Betro,DT,JR,6-4,296,"Walpole, MA",Lawrence Academy
89,Tommy Birmingham,TE,FR,6-4,232,"Pittsford, NY",Pittsford Mendon
43,Jaylen Blackwell,LB,FR,6-0,195,"McDonough, GA",Union Grove
83,Lewis Bond,WR,FR,5-10,190,"Chicago, IL",Kenwood Academy
41,Aaron Boumerhi,K,SR,6-0,196,"Philipsburg, PA",Philipsburg-Osceola
19,Jack Brandon,QB,FR,6-2,195,"Williamsville, NY",Cheshire Academy
60,Darius Bryan,OL,FR,6-0,274,"Hartford, CT",Achievement First Hartford
1,CJ Burton,DB,FR,5-11,172,"Richmond, VA",St. Frances Academy
9,Andrew Butler,QB,FR,6-3,210,"Wayne, NJ",DePaul Catholic
91,Jake Byczko,DL,SR,6-3,255,"Auburn, MA",Lawrence Academy
95,Grant Carlson,P,SR,5-11,190,"Missouri City, TX",Ridge Point HS
15,Jalen Cheek,DB,FR,6-1,194,"Sicklerville, NJ",Winslow Township
90,Ty Clemons,DL,FR,6-2,250,"Decatur, AL",Sparkman
79,Kevin Cline,OL,FR,6-6,314,"Boca Raton, FL",Boca Raton Christian
28,Xavier Coleman,RB,FR,5-7,187,"Willingboro, NJ",Lenape
67,Jack Conley,OL,SO,6-7,318,"New Canaan, CT",New Canaan
69,Gunner Daniel,LS,SR,5-9,195,"Marysville, OH",Marysville
51,Hugh Davis,LB,JR,5-11,225,"Indianapolis, IN",Cathedral HS
33,Javian Dayne,RB,JR,5-11,219,"Sun Prairie, WI",Waunakee
36,Tyler Days,DB,JR,6-0,200,"Syracuse, NY",Cicero-North
21,Josh DeBerry,DB,JR,5-11,176,"Grosse Pointe Park, MI",De La Salle
32,Nick DeNucci,LB,JR,6-0,226,"Denville, NJ",Pope John XXIII
42,Vinny DePalma,LB,JR,5-11,227,"Wayne., NJ",DePaul Catholic
82,Tommy Degnan,LB,FR,6-1,240,"Winchester, MA",Winchester
74,Finn Dirstine,OL,JR,6-4,316,"Acton, MA",Lawrence Academy
6,Donovan Ezeiruaku,DE,FR,6-2,237,"Williamstown, NJ",Williamstown
4,Zay Flowers,WR,JR,5-10,177,"Fort Lauderdale, FL",University School
13,Jehlani Galloway,WR,JR,5-11,187,"Providence, RI",Classical HS
24,Pat Garwo III,RB,SO,5-8,214,"Levittown, PA",Conwell-Egan
1,Jaelen Gill,WR,JR,5-11,187,"Westerville, OH",Westerville South
86,Charlie Gordinier,TE,FR,6-4,247,"Monmouth Beach, NJ",Red Bank Catholic
19,Isaiah Graham-Mobley,LB,SR,6-1,230,"King of Prussia, PA",Upper Marion
33,Connor Grieco,DB,SO,6-2,193,"Montvale, NJ",St. Joseph Regional
6,Dennis Grosel,QB,SR,6-1,221,"Wiloughby, OH",St. Ignatius
50,Emmett Hanna,LB,FR,6-1,215,"Cleveland, OH",St. Ignatius
92,Izaiah Henderson,DL,SO,6-2,280,"Brooklyn, NY",Mater Dei Prep
62,Otto Hess,OL,FR,6-6,301,"Oswego, IL",Oswego
25,Andre Hines,RB,FR,6-1,222,"Staten Island, NY",Erasmus Hall
26,Jio Holmes,DB,FR,6-2,200,"Cleveland, OH",Cleveland Heights
96,Cam Horsley,DT,SO,6-2,290,"Cinnaminson, NJ",Cinnaminson
89,Quintayvious Hutchins,DL,FR,6-1,244,"Bessemer, AL",Bessemer City
84,Taji Johnson,WR,SO,6-3,212,"Powder Springs, GA",Marietta
77,Zion Johnson,OL,SR,6-3,316,"Bowie, MD",Riverdale Baptist
5,Deon Jones,DB,SR,6-0,200,"Oxon Hill, MD",Potomac
20,Elijah Jones,DB,JR,6-2,176,"Harlem, NY",Cardinal Hayes HS
25,Jamareeh Jones,DB,FR,5-11,200,"Richmond, VA",Highland Springs
5,Phil Jurkovec,QB,JR,6-5,226,"Pittsburgh, PA",Pine-Richland
66,Drew Kendall,OL,FR,6-4,285,"Norwell, MA",Noble and Greenough School
85,Jacob Kraft,WR,FR,5-8,185,"Chestnut Hill, MA",Dexter Southfield
76,Ilija Krajnovic,OL,FR,6-7,318,"Zrenjanin, Serbia",IMG Academy
18,Andrew Landry,TE,FR,6-5,228,"Newton, MA",Newton North
55,Erik Larson,OL,SO,6-4,282,"Portola Valley, CA",Avon Old Farms
23,Travis Levy,RB,SR,5-11,203,"Olney, MD",Sherwood HS
11,CJ Lewis,WR,SR,6-3,216,"Hamden, CT",Cheshire Academy
88,Hans Lillis,TE,FR,6-3,255,"Gwynedd Valley, PA",Germantown Academy
72,Alec Lindstrom,OL,SR,6-3,298,"Dudley, MA",Shepherd Hill Regional
46,Aidan Livingston,LS,JR,5-11,214,"Huntington Beach, CA",Mater Dei
99,Danny Longman,K,SR,6-1,193,"Miami Shores, FL",Chaminade-Madonna College Prep
30,Steve Lubischer,DB,SO,6-1,203,"Oceanport, NJ",Red Bank Catholic
16,Joey Luchetti,TE,JR,6-5,252,"Wayland, MA",Lawrence Academy
90,Connor Lytton,K,FR,6-0,200,"Christiansburg, VA",Radford
73,Christian Mahogany,OL,SO,6-3,318,"Elmwood Park, NJ",Paramus Catholic
3,Jason Maitre,DB,JR,5-10,188,"Orlando, FL",Everett HS
45,Joe Marinaro,LB,FR,5-10,218,"Wayzata, MN",Belilde-St. Margaret’s
52,Owen McGowan,LB,FR,5-11,220,"Canton, MA",Catholic Memorial
27,Luke McLaughlin,WR,FR,5-10,180,"Hudson, OH",Hudson
10,Daelen Menard,QB,SO,5-11,209,"Davie, FL",Chaminade-Madonna
14,Emmett Morehead,QB,FR,6-5,229,"Woodside, CA",Episcopal
8,Jahmin Muse,DB,SR,6-0,212,"Elizabeth, NJ",Elizabeth HS
29,Tony Muse,RB,FR,5-9,170,"New Haven, CT",Lawrence Academy
88,Jackson Ness,DE,SO,6-5,285,"Upper Arlington, OH",Upper Arlington
4,Neto Okpala,DE,FR,6-0,233,"Loganville, GA",Loganville
93,Chibueze Onwuka,DT,SR,5-11,290,"Bowie, MD",Eleanor Roosevelt
18,Mike Palmer,DB,SR,6-1,200,"Endwell, NY",Maine Endwell HS
43,Tito Pasqualoni,LS,JR,6-1,213,"South Windsor, CT",East Catholic
64,Ben Petrula,OL,SR,6-5,314,"Freehold, NJ",St. Peter's Prep
49,Casey Phinney,LB,FR,6-0,227,"Marshfiel, MA",Noble and Greenough School
88,Will Prouty,WR,FR,6-2,185,"Duxbury, MA",Duxbury
75,Kevin Pyne,OL,FR,6-7,297,"Milford, MA",Milford
99,TJ Rayam,DT,SR,6-0,293,"Alabaster, AL",Peddie School
87,Dante Reynolds,WR,FR,5-10,187,"Chicago, IL",Kenwood Academy
8,Matthew Rueve,QB,FR,6-4,204,"Cincinnati, OH",St. Xavier
94,Stephen Ruiz,K,JR,6-4,214,"Naperville, IL",Neuqua Valley
58,Blerim Rustemi,OL,SO,6-3,293,"Lincoln Park, NJ",DePaul Catholic
29,Jason Scott,DB,FR,5-11,189,"Laurel, MD",Our Lady of Good Counsel
10,Brandon Sebastian,DB,SR,6-0,179,"West Haven, CT",Cheshire Academy
11,Shitta Sillah,DE,JR,6-4,253,"Somerset, NJ",Mater Dei Prep
26,Alec Sinkfield,RB,SR,5-9,205,"Boynton Beach, FL",American Heritage
44,Brendan Smith,TE,JR,6-4,242,"Needham, MA",Phillips Academy
38,Teon Smith,DB,SO,5-9,205,"Cleveland, OH",St. Edward
34,Joseph Sparacio,LB,JR,5-10,226,"Naples, FL",First Baptist Academy
2,Bryce Steele,LB,FR,6-1,215,"Raleigh, NC",Millbrook
