No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
54,Connor Able,DS,FR,6-3,215,"Houston, TX",Stratford
6,Devon Achane,RB,SO,5-9,185,"Missouri City, TX",Fort Bend Marshall
30,Tunmise Adeleye,DL,FR,6-4,295,"Katy, TX",Tompkins
70,Josh Bankhead,OL,FR,6-5,325,"The Woodlands, TX",College Park
94,Drake Bhatia,PK,FR,5-7,150,"Houston, TX",Episcopal
19,Randy Bond,PK,FR,5-10,190,"Plano, TX",West
14,Blake Bost,QB,FR,6-2,195,"Groves, TX",Port Neches-Groves
31,Reinard Britz,QB,JR,6-3,190,"Conroe, TX",Oak Ridge
8,Yulkeith Brown,WR,FR,5-10,175,"Miami, FL",Miami Central
38,Tyler Bulthuis,DB,SR,5-8,180,"Mission, TX",Sharyland Pioneer
91,Marcus Burris Jr.,DL,FR,6-4,285,"Texarkana, TX",Pleasant Grove
29,Daniel Bushland,WR,SR,6-0,190,"Austin, TX",St. Michael's
10,Zach Calzada,QB,SO,6-4,210,"Sugar Hill, GA",Lanier
83,Ryan Campbell,WR,SO,6-2,185,"New Orleans, LA",Mesquite Horn
14,Keldrick Carper,DB,SR,6-2,200,"Plain Dealing, LA",Plain Dealing
81,Caleb Chapman,WR,JR,6-5,200,"Friendswood, TX",Clear Brook
7,Tyreek Chappell,DB,FR,5-11,185,"Philadelphia, PA",Northeast
52,Smart Chibuzo,OL,FR,6-4,320,"Fresno, TX",Hightower
12,Connor Choate,DS,JR,6-1,200,"Coppell, TX",Coppell
2,Micheal Clemons,DL,SR,6-5,270,"Garland, TX",Sachse / Cisco JC
95,Nik Constantinou,P,SO,6-3,230,"Melbourne, Australia",Penleigh & Essendon
20,Connor Cook,RB,SO,6-0,200,"Salado, TX",Salado
45,Edgerrin Cooper,LB,FR,6-3,220,"Covington, LA",Covington
87,Dametrious Crownover,ATH,FR,6-6,295,"Grandview, TX",Grandview
24,Earnest Crownover,RB,SO,6-3,220,"Grandview, TX",Grandview / Kilgore JC
88,Baylor Cupp,TE,SO,6-7,245,"Brock, TX",Brock
18,Zach Daniel,QB,SO,6-0,185,"Houston, TX",Kincaid / Hawai'i
4,Amari Daniels,RB,FR,5-8,200,"Miami, FL",Miami Central
36,Caden Davis,PK,SO,6-3,200,"Coppell, TX",Coppell
1,Demond Demas,WR,FR,6-3,180,"Tomball, TX",Tomball
10,Fadil Diggs,DL,FR,6-5,260,"East Camden, NJ",Woodrow Wilson
22,"Antonio Doyle, Jr.",LB,SO,6-3,235,"St. Louis, MO",Lutheran North
76,Reuben Fatheree II,OL,FR,6-8,320,"Richmond, TX",Foster
81,Kyle Fitzgerald,DB,JR,6-4,200,"San Antonio, TX",Brandeis
61,Bryce Foster,OL,FR,6-5,325,"Katy, TX",Taylor
67,Galen Gallagher,OL,SR,6-4,300,"Orange Grove, TX",Orange Grove
39,Cade Garcia,DB,JR,5-8,185,"Fort Worth, TX",Christian / Tarrant CC
82,Fernando Garza,TE,FR,6-5,245,"Katy, TX",Katy
16,Brian George,DB,SR,6-2,190,"South Bay, FL",Glades Central / Highland [Kan.] CC
20,Jardin Gilbert,DB,FR,6-1,185,"White Castle, LA",University Lab
48,Jacob Graham,FB,FR,5-11,220,"Houston, TX",Memorial
55,Kenyon Green,OL,JR,6-4,325,"Humble, TX",Atascocita
26,Jacob Groff,WR,SR,6-2,210,"San Antonio, TX",Churchill
38,Alan Guerrieri,P,SO,6-0,205,"College Station, TX",College Station
82,Hayden Haas,WR,SO,6-1,195,"Seguin, TX",Seguin / Mary Hardin-Baylor
1,Aaron Hansford,LB,SR,6-3,240,"Washington, DC",St. John's College
11,Deuce Harmon,DB,FR,5-10,200,"Corinth, TX",Denton Guyer
37,Jahzion Harris,DL,FR,6-4,220,"Staten Island, NY",Erasmus Hall
18,"Donell Harris, Jr.",DL,FR,6-3,220,"Liberty City, FL",Gulliver Prep
21,Darvon Hubbard,RB,FR,6-0,210,"Akron, OH","Willow Canyon [Surprise, Ariz.]"
40,Avery Hughes,DB,FR,6-0,180,"Sugar Land, TX",Fort Bend Austin
53,Houston Hummel,LB,FR,6-4,225,"Dallas, TX",Highland Park
65,Derick Hunter Jr.,OL,SO,6-4,305,"Fort Myers, FL",Dunbar
25,Deondre Jackson,RB,FR,5-11,215,"Stone Mountain, GA",Stephenson
16,Kenyon Jackson,WR,SO,6-6,195,"Loganville, GA",Grayson
35,McKinnley Jackson,DL,SO,6-2,325,"Lucedale, MS",George County
72,Owen Jebson,OL,FR,6-5,290,"College Station, TX",College Station
94,Jordan Jefferson,DL,FR,6-0,300,"Navasota, TX",Navasota
90,Elijah Jeudy,DL,FR,6-3,295,"Philadelphia, PA",Northeast
27,Antonio Johnson,DB,SO,6-3,200,"East St. Louis, IL",East St. Louis
58,Jahmir Johnson,OL,SR,6-5,300,"Philadelphia, PA",Imhotep / Tennessee
98,Jordan Johnson,DL,SO,6-1,300,"Dallas, TX",Seagoville
3,Tyree Johnson,DL,SR,6-4,240,"Washington, DC",St. John's College
34,LJ Johnson Jr.,RB,FR,5-10,205,"Cypress, TX",Cy-Fair
6,Adarious Jones,DL,SO,6-4,300,"Virginia Beach, VA",Bishop Sullivan
9,Hezekiah Jones,WR,SR,6-0,180,"Stafford, TX",Stafford
17,Jaylon Jones,DB,SO,6-2,205,"Cibolo, TX",Steele
0,Myles Jones,DB,SR,6-4,190,"Magnolia, TX",Magnolia West
13,Haynes King,QB,FR,6-3,200,"Longview, TX",Longview
63,Braeden Kobza,OL,SO,6-0,280,"Tomball, TX",Rosehill Christian
