No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
12,Zahir Abdus-Salaam,RB,FR,5-9,200,"Newark, NJ",Union City
90,Ken Aguirre,DL,SR,6-2,310,"Joilet, IL",Joilet Catholic Academy
32,Trae Allen,RB,JR,5-9,205,"Pontiac, MI",Groves
56,Kyle Arnoldi,OL,FR,6-2,290,"White Lake, MI",Walled Lake Northern
3,Zaire Barnes,LB,JR,6-1,225,"Mundelein, IL",Carmel Catholic
87,Mitch Bartol,TE,FR,6-3,245,"Buchanan, WI",Kimberly
8,Kentrell Beck,RB,FR,6-1,225,"Shelbyville, IL",Shelbyville
22,Boone Bonnema,LB,FR,6-3,235,"Zeeland, MI",Zeeland
89,Brett Borske,TE,SR,6-7,275,"Naperville, IL",Neuqua Valley
86,Blake Bosma,TE,FR,6-3,205,"Holland, MI",West Ottawa
96,Bryce Bouwens,LS,JR,5-10,215,"Grandville, MI",Grandville
62,Carson Briggs,OL,FR,6-5,280,"Traverse City, MI",Traverse City Central
60,Mark Brooks,OL,SR,6-6,315,"Portland, MI",Portland
41,Naahlyee Bryant,LB,FR,6-0,195,"Chicago, IL",Oak Park-River Forest
0,DaShon Bussell,CB,SO,6-1,195,"Knoxville, TN",Knoxville Catholic
48,Dylan Calabrese,LS,FR,6-1,225,"Sugar Grove, IL",Kaneland
61,Mike Caliendo,OL,SR,6-4,300,"Brookfield, WI",Brookfield East
65,Trevor Campbell,OL,JR,6-3,315,"Naperville, IL",Naperville Central
33,Quinton Cannon,LB,FR,6-0,215,"Indianapolis, IN",Cathedral
5,Andre Carter,DL,SO,6-5,245,"Detroit, MI",Cass Tech
7,Therran Coleman,CB,SR,6-0,190,"Pittsburgh, PA",Brashear
2,Cam Cooper,WR,JR,5-10,185,"Chelsea, MI",Chelsea
14,Calin Crawford,CB,SR,6-0,205,"Canton, MI",Salem
4,Corey Crooms,WR,SO,5-11,185,"Country Club Hills, IL",Hillcrest
36,Calob Dalton,LB,FR,6-4,200,"Carrollton, OH",Carrollton
0,Ra'Sean Davie,RB,SR,5-7,170,"Indianapolis, IN",North Central
53,James DeWald,LB,FR,6-1,215,"Birmingham, MI",Seaholm
72,Dylan Deatherage,OL,JR,6-4,310,"Kankakee, IL",Bishop Mcnamara
81,Malique Dieudonne,WR,FR,6-0,170,"Naples, FL",Palmetto Ridge
34,Peyton Doorhy,LS,FR,6-2,175,"Burbank, IL",Saint Laurence
