No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
53,Andrew Adair,OL,FR,6-4,320,"Warrenton, VA",Kettle Run HS
17,Benjamin Alexander,S,SR,6-1,200,"Spring Mills, PA",Penns Valley HS
46,Aidan Alves,P,JR,6-1,220,"Dillsburg, PA",Northern York HS
22,Daijahn Anthony,CB,SO,6-0,205,"Richmond, VA",Henrico HS (Shepherd)
80,Kylen Austin,WR,FR,6-0,155,"Baltimore, MD",St. Paul's School
18,Isaiah Avery,CB,JR,6-0,175,"Antioch, CA",Antioch HS (City College of San Francisco)
36,Luke Bales,RB,FR,6-0,185,"New Braunfels, TX",-
95,Alex Barbir,K,SR,5-10,220,"Alpharetta, GA",-
60,Gage Bassham,OL,FR,6-5,305,"Abingdon, VA",Lord Botetourt HS
84,Brayden Beck,K,FR,5-11,180,"Carrollton, TX",Hebron HS
11,Johnathan Bennett,QB,SO,6-0,220,"Summerville, SC",Summerville HS
14,Deon Biggins,CB,FR,6-1,170,"Horn Lake, MS",Horn Lake HS
64,Jacob Bodden,OL,SO,6-3,310,"Hoover, AL",Hoover HS
30,Michael Bollinger,TE,JR,5-11,245,"Spartanburg, SC",Boiling Springs HS
92,Chris Boti,DL,FR,6-1,290,"Columbia, MD",St. Vincent Pallotti HS
59,Damian Bounds,OL,SR,6-2,290,"Ellenwood, GA",Stockbridge HS
13,Will Bowers,QB,FR,6-0,195,"Southlake, TX",Carroll Senior HS
33,Frank Boyd,RB,JR,5-11,200,"Chesterfield, VA",Manchester HS
63,Carter Bradley,OL,JR,6-2,305,"Lynchburg, VA",Liberty Christian Academy
91,Jake Brickell,P,FR,6-2,215,"Franklin, TN",Independence HS
42,Nick Brown,K,FR,6-4,155,"Frisco, TX",Centennial HS
9,Sean Brown,QB,FR,6-1,200,"Apex, NC",Middle Creek HS
19,Brody Brumm,WR,JR,6-0,200,"Winamac, IN",Winamac HS
97,Marquise Brunson,DL,FR,6-2,265,"Virginia Beach, VA",Princess Anne HS
56,Will Buchanan,OL,FR,6-6,325,"Asheville, NC",Christ School
75,Mason Bundy,OL,FR,6-6,300,"Mineral Bluff, GA",Fannin County HS
23,Malik Caper,RB,FR,6-0,235,"Dallas, TX",-
43,Joseph Carter,LB,FR,6-0,235,"Jacksonville, FL",University Christian HS
91,Kendy Charles,DT,FR,6-0,275,"Orange Park, FL",Orange Park HS
50,Henry Chibueze,DT,SO,6-3,315,"Woodbridge, VA",Woodbridge HS
67,Jay Clark,OL,FR,6-0,215,"Flowood, MS",Hartfield Academy
10,TreShaun Clark,DE,SO,6-1,250,"Cape Coral, FL",Cape Coral HS
83,Khaleb Coleman,WR,SR,6-2,230,"Washington, DC",Woodrow Wilson HS
31,Tim Coutras,S,FR,6-1,205,"Brentwood, TN",Nolensville HS
82,D'Wayne Crawford,WR,SO,5-6,160,"Concord, NC",CFA Academy (East Carolina)
4,CJ Daniels,WR,FR,6-2,205,"Lilburn, GA",Parkview HS
36,Daniel Darko,S,JR,6-1,190,"Baltimore, MD",Seed School of Maryland (Marshall)
3,Demario Douglas,WR,FR,5-8,170,"Jacksonville, FL",Mandarin HS
35,Tyren Dupree,LB,SO,6-1,240,"Leesburg, AL",Cherokee HS
8,Jimmy Faulks,CB,SR,6-1,185,"St. Petersburg, FL",Lakewood HS
81,Noah Frith,WR,SO,6-4,200,"Woodstock, GA",Woodstock HS
25,Gabe Fuster,LB,FR,6-0,235,"Chesapeake, VA",-
27,Micah Glaize,LB,SO,6-0,205,"Lynchburg, VA",Brookville HS
52,Jonathan Graham,OL,SO,6-5,325,"La Plata, MD",La Plata HS
15,T.J. Green,RB,JR,5-11,205,"Chandler, AZ",Chandler HS (Utah)
93,William Green,DT,JR,6-5,315,"Albany, GA",Westover HS (Georgia Military College)
21,Sam Guridy,S,FR,6-0,185,"Lynchburg, VA",E.C. Glass HS
10,Nate Hampton,QB,FR,6-6,235,"Advance, NC",Davie County HS
78,Brian Hannibal,OL,FR,6-3,295,"Silver Spring, MD",James Hubert Blake HS
0,Rashaad Harding,LB,SR,6-0,220,"Carencro, LA",Carencro HS (ULM)
94,Jay Hardy,DE,FR,6-3,320,"Chattanooga, TN",McCallie HS (Auburn)
7,Marcus Haskins,CB,JR,6-0,185,"St. Paul, MN",-
85,Trey Hatcher,TE,SO,6-3,250,"Lynchburg, VA",Liberty Christian Acadmey
51,Harrison Hayes,OL,FR,6-4,285,"Wexford, PA",Pine-Richland HS
20,Troy Henderson,RB,SO,5-9,165,"Franklin, TN",Independence HS
12,Trevor Hobbs,TE,SR,6-4,250,"Elkhart, IN",Jimtown HS (Golden West College)
43,DJ Humes,LB,FR,5-11,230,"Pembroke Pines, FL",-
0,Johnny Huntley,TE,SR,6-2,240,"Plantation, FL",South Plantation HS (Colorado)
18,Ahmad Jackson,WR,FR,6-1,205,"Tyrone, GA",Sandy Creek HS
88,Jerome Jackson,TE,JR,6-3,255,"Fort Worth, TX",Timber Creek HS
12,Storey Jackson,LB,SR,6-2,225,"Kansas City, KS",Olathe North HS (Prairie View A&M)
55,Elijah James,DT,SR,6-5,320,"Chicago, IL",Oswego East HS (Iowa Western CC)
3,Amarii Jenkins,LB,JR,6-0,230,"Ocala, FL",-
13,Jaylon Jimmerson,S,SO,5-10,200,"Pittsburg, TX",Pittsburg HS (Incarnate Word)
54,Andrew Johns,LS,FR,5-11,220,"Clermont, FL",Foundation Academy
11,Durrell Johnson,DE,JR,6-3,240,"Baltimore, MD",Overlea HS (ASA College)
20,"Jerome Jolly, Jr.",LB,FR,5-11,215,"Jacksonville, FL",Mandarin HS
79,John Kourtis,OL,SO,6-5,320,"Toronto, Canada",Canada Prep
6,Jaivian Lofton,WR,JR,6-1,200,"Rancho Cucamonga, CA",Rancho Cucamonga HS (Chaffey College)
1,Shedro Louis,RB,SO,5-8,170,"Immokalee, FL",Immokalee HS
33,Aaron Lovins,S,FR,5-11,195,"Nashville, TN",Brentwood Academy
29,Duron Lowe,CB,SR,5-10,190,"Overland Park, KS",Aquinas HS (UTEP)
8,Joshua Mack,RB,SR,6-0,205,"Rochester, NY",Pittsford-Mendon HS (Maine)
74,Bryce Mathews,OL,SR,6-6,305,"Franklin, TN",Brentwood Academy (Ole Miss)
77,Cooper McCaw,OL,JR,6-5,305,"Southlake, TX",Grapeville Faith Christian School
4,Chris Megginson,CB,SO,6-0,190,"Lynchburg, VA",Heritage HS
50,Chase Mitchell,OL,FR,6-4,330,"Washington, PA",Washington HS
41,Austin Mock,LS,JR,6-2,240,"Lynchburg, VA",Liberty Christian Academy
87,Brayden Monday,TE,FR,6-4,235,"Waynesville, NC",Tuscola HS
14,Stetson Moore,TE,SO,6-4,250,"Philadelphia, MS",Philadelphia HS (Pearl River CC)
37,Max Morgan,K,FR,6-3,225,"Greenville, SC",Christ Church Episcopal School
86,Eddie Ogle,WR,FR,5-9,180,"Allentown, PA",Liberty Christian Academy
44,Ike Okoye,DE,FR,6-3,235,"Silver Spring, MD",Wheaton HS
42,Micaiah Overton,DT,FR,6-3,300,"College Station, TX",Bessemer Academy
76,Nate Pena,OL,JR,6-1,315,"Mooresville, NC",-
90,Karsen Perkins,DT,FR,6-4,265,"Concord, NC",NW Cabarrus HS
31,Cole Peterlin,WR,JR,6-1,195,"Schwenksville, PA",Perkiomen Valley High School
32,Aaron Pierre,LB,JR,6-0,225,"Tampa, FL",-
57,Carl Poole,LB,FR,5-11,235,"Danville, VA",George Washington HS
83,Carlos Poole,WR,FR,6-3,190,"Danville, VA",-
73,Hunter Porterfield,OL,FR,6-4,285,"Richmond, VA",Benedictine College Prep
6,Robert Rahimi,S,FR,6-1,190,"Santa Ana, CA",Cornerstone Christian (Saddleback CC)
16,Quinton Reese,S,FR,6-0,190,"Alpharetta, GA",Blessed Trinity Catholic HS
38,Cade Robinson,LB,JR,6-0,200,"Elizabethtown, PA",Elizabethtown HS
70,Boyd Rogish,OL,JR,6-3,300,"York, PA",Homeschooled
89,Cade Rowland,WR,FR,5-7,170,"Freeport, FL",South Walton HS
99,Ralfs Rusins,DT,SR,6-6,325,"Carnikava, Latvia",Riga Hansa Secondary School
18,Kaidon Salter,QB,FR,6-1,190,"Cedar Hill, TX",Cedar Hill HS (Tennessee)
15,Jayod Sanders,DE,SR,6-3,240,"Tallahassee, FL",Leon HS
65,Thomas Sargeant,OL,SR,6-2,295,"Mechanicsville, VA",Atlee HS
55,Brendan Schlittler,OL,SO,6-5,315,"Eureka, MO",Eureka HS
68,Tristan Schultz,OL,SR,6-5,305,"Culver, IN",Culver Community HS (Fork Union)
1,Javon Scruggs,S,JR,5-11,185,"Appomattox, VA",Appomattox HS
2,Kaci Seegars,DE,FR,6-2,225,"Charlotte, NC",William A. Hough HS
2,Kevin Shaa,WR,SR,5-10,170,"San Francisco, CA",McClymonds HS (City College of San Francisco)
45,Jackson Shirer,DL,FR,6-1,245,"Arlington, TX",Martin HS
