No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
4,Alonzo Addae,S,SR,5-10,190,"Pickering, Canada",St. Mary's
12,Taijh Alston,DL,JR,6-4,245,"Lumberton, NC",Union Pines / Copiah-Lincoln CC
45,Derek Ambrosino,BAN,FR,6-2,206,"Exeter, PA",Wyoming Area
24,Jaylen Anderson,RB,FR,6-0,220,"Perry, OH",Perry
85,T.J. Banks,TE,JR,6-5,245,"Duquesne, PA",East Allegheny
10,Jared Bartlett,BAN,SO,6-2,225,"Miami, FL",Collins Hill (Ga.)
65,Donavan Beaver,OL,SO,6-6,310,"Fredericksburg, VA",Massaponax
98,Leighton Bechdel,K,SO,5-11,203,"Towson, MD",Towson
63,Bryce Biggs,OL,FR,6-4,294,"Ashland, KY",Spring Valley
37,L'Trell Bradley,S,JR,5-10,188,"West Orange, NJ",West Orange / Susuquehanna
43,Austin Brinkman,LS,FR,6-3,215,"Bel Air, MD",The John Carroll School
4,Leddie Brown,RB,SR,5-11,216,"Philadelphia, PA",Saints John Newmann and Maria Goretti
17,Sam Brown,WR,FR,6-2,200,"Savannah, GA",New Hampstead
22,Aubrey Burks,DB,FR,5-10,201,"Oakridge, FL",Auburndale
44,Lanell Carr,DL,FR,6-2,248,"St. Louis, MO",De Smet Jesuit
14,Matt Cavallaro,QB,SO,5-11,200,"Matamoras, PA",Delaware Valley / Lackawanna CC
37,Owen Chafin,RB,SO,5-8,202,"Huntington, WV",Spring Valley
7,Josh Chandler-Semedo,LB,SR,5-10,226,"Canton, OH",Canton McKinley
83,C.J. Cole,WR,FR,6-3,204,"Washington, PA",McGuffey
16,Caleb Coleman,DB,FR,6-1,175,"Phenix City, AL",Smiths Station / Hutchinson CC
61,Tyler Connolly,OL,SO,6-5,345,"Marysville, OH",Marysville
8,VanDarius Cowan,BAN,SR,6-4,242,"Palm Beach Gardens, FL",Palm Beach Gardens / Alabama
7,Will Crowder,QB,FR,6-2,208,"Gardendale, AL",Gardendale
81,Treylan Davis,TE,FR,6-3,246,"Jackson, OH",Jackson
5,Lance Dixon,LB,SO,6-2,210,"Oak Park, MI",West Bloomfield / Penn State
2,Jarret Doege,QB,SR,6-2,208,"Lubbock, TX",Cooper / Bowling Green
60,Noah Drummond,OL,JR,6-0,290,"Bridgeport, WV",Bridgeport
97,Brayden Dudley,DL,FR,6-2,242,"Buford, GA",Mill Creek
9,Isaiah Esdale,WR,SR,5-11,202,"Newark, DE",Eastern Christian Academy / Eastern Arizona CC
33,Jairo Faverus,LB,FR,6-0,208,"Amsterdam, Netherlands",Bristol Academy of Sports
80,Charles Finley,TE,FR,6-4,220,"Newark, NJ",DePaul Catholic
0,Bryce Ford-Wheaton,WR,JR,6-3,220,"Fuquay-Varina, NC",Holly Springs
11,Nicktroy Fortune,CB,JR,5-11,194,"Roswell, GA",Central Gwinnett
29,Preston Fox,WR,FR,5-10,180,"Morgantown, WV",Morgantown
54,Zach Frazier,OL,SO,6-3,306,"Fairmont, WV",Fairmont Senior
74,James Gmiter,OL,JR,6-3,298,"Bethel Park, PA",Bethel Park
6,Garrett Greene,QB,FR,5-10,193,"Tallahassee, FL",Chiles
47,J.P. Hadley,LS,JR,6-2,242,"Lacey, NJ",Donovan Catholic
23,Ja'Corey Hammett,BAN,FR,6-0,196,"Miami, FL",Miami Northwestern
92,Rhett Heston,DL,SO,6-2,226,"Fairmont, WV",Fairmont Senior
66,Ja'Quay Hubbard,OL,SO,6-5,310,"Sharpsville, PA",Sharpsville / Virginia
79,John Hughes,OL,JR,6-4,305,"Carrollton, TX",Creekview HS / Navarro College
13,Sam James,WR,JR,5-11,183,"Richmond Hill, GA",Richmond Hill
95,Jordan Jefferson,DL,SO,6-2,298,"Navarre, FL",Navarre
67,Chez Jennings,OL,FR,6-5,358,"Steubenville, OH",Taft School (Conn.)
26,Justin Johnson Jr.,RB,FR,5-10,196,"St. Louis, MO",Edwardsville
43,Drew Joseph,LB,SO,5-9,205,"South Charleston, WV",South Charleston
39,Danny King,K,FR,5-10,172,"Cumberland, MD",Fort Hill
88,Tavis Lee,DL,JR,6-2,255,"Martinsburg, WV",Martinsburg
48,Casey Legg,K,JR,6-4,213,"Charleston, WV",Cross Lanes Christian
6,Exree Loe,LB,JR,5-11,218,"Johnstown, PA",Greater Johnstown Area HS
29,Sean Mahone,S,SR,5-11,200,"Liberty Township, OH",Lakota West HS
89,Graeson Malashevich,WR,SO,5-9,180,"Ceredo, WV",Spring Valley
27,Davis Mallinger,S,FR,6-0,188,"Melbourne, FL",Cocoa
58,Nick Malone,OL,SO,6-5,290,"Morgantown, WV",Morgantown
91,Sean Martin,DL,FR,6-5,280,"Bluefield, WV",Bluefield
15,Kerry Martin Jr.,S,SO,6-0,201,"Charleston, WV",Capital
24,Tony Mathis Jr.,RB,SO,5-11,205,"Orlando, FL",Cedartown
49,Evan Matthes,P,JR,6-1,209,"Reston, VA",South Lakes
3,Jackie Matthews,CB,JR,5-10,190,"Birmingham, AL",Pinson Valley
73,Chris Mayo,OL,FR,6-4,297,"Deptford, NJ",The Peddie School
41,Jax McCauley,LB,FR,5-10,225,"Austin, TX",Vandegrift
40,Kolton McGhee,K,SO,6-0,184,"Altoona, PA",Bishop Guilfoyle
25,Saint McLeod,S,FR,5-10,209,"Philadelphia, PA",Imhotep Charter
90,Akheem Mesidor,DL,SO,6-2,272,"Ottawa, Canada",Clearwater Academy
99,Darel Middleton,DL,JR,6-7,300,"Knoxville, TN",Oak Ridge / Tennessee
64,Wyatt Milum,OL,FR,6-6,291,"Kenova, WV",Spring Valley
52,Parker Moorer,OL,SO,6-4,308,"Charlotte, NC",Mallard Creek
31,Quamaezius Mosby,S,SR,5-9,178,"Wheeling, WV",Wheeling Park
30,Naim Muhammad,CB,SO,5-10,203,"Washington, DC",DeMatha Catholic / Fork Union Military Prep
72,Doug Nester,OL,JR,6-7,321,"Kenova, WV",Spring Valley
87,Mike O'Laughlin,TE,JR,6-5,252,"Glen Ellyn, IL",Fenwick
59,Jackson Oxley,OL,FR,6-2,278,"Huntington, WV",Cabell-Midland
99,Kaulin Parris,K,FR,6-2,189,"Bluefield, WV",Bluefield
2,Daryl Porter Jr.,CB,FR,5-10,185,"Ft. Lauderdale, FL",American Heritage
3,Kaden Prather,WR,FR,6-4,210,"Montgomery Village, MD",Northwest
98,Cam Rice,DL,FR,6-3,250,"Morgantown, WV",Morgantown
55,Tomas Rimac,OL,FR,6-6,298,"Brunswick, OH",Brunswick
36,Markquan Rucker,RB,FR,5-11,201,"Middlebourne, WV",Tyler Consolidated
14,Malachi Ruffin,S,JR,5-10,187,"Nashville, NC",Nash Central
94,Hammond Russell IV,DL,FR,6-3,287,"Dublin, OH",Dublin Coffman
10,Sean Ryan,WR,JR,6-3,198,"Brooklyn, NY",Erasmus Hall / Temple
49,Wil Schoonover,LB,FR,5-10,214,"Moorefield, WV",Moorefield / Eastern WV Tech
70,Shawn See,OL,FR,6-10,370,"Keyser, WV",Keyser
45,Taurus Simmons,DL,FR,6-2,250,"Savannah, GA",Jenkins
15,Reese Smith,WR,FR,5-10,186,"Danville, KY",Boyle County
22,A'Varius Sparrow,RB,FR,5-9,196,"Orlando, FL",Jones
30,Evan Staley,K,SR,6-1,202,"Romney, WV",Hampshire HS
47,Deshawn Stevens,LB,SR,6-2,255,"Toronto, Canada",Kent School / Maine
55,Dante Stills,DL,SR,6-4,280,"Fairmont, WV",Fairmont Senior
35,Tyler Sumpter,K,SR,5-10,219,"Birmingham, AL",Spain Park / Troy
