No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
70,Tyler Adair,OL,FR,6-6,298,"Ocean Springs, MS",Ocean Springs HS
82,Joseph Adams,WR,FR,5-10,180,"Memphis, TN",Mitchell HS
30,Andrew Agapos,LB,FR,6-0,215,"Cordova, TN",Evangelical Christian School
58,Cameron Ambrose,OL,FR,6-4,296,"Pinson, AL",Pinson Valley HS
45,TW Ayers,DE,JR,6-1,275,"Lamar, MO",Lamar HS
23,Isaiah Azubuike,RB,SO,5-9,215,"St. Louis, MO",Lutheran North HS
75,Saidou Ba,OL,FR,6-4,302,"Memphis, TN",PURE Academy
34,AJ Beale,CB,FR,5-11,184,"Cherry Valley, AR",Cross County HS
30,Derrick Bean,LB,SR,6-2,232,"Pinson, AL",Clay-Chalkville HS
6,Wyatt Begeal,WR,FR,5-11,201,"Cibolo, TX",Steele HS
5,Kivon Bennett,LB,SR,6-2,241,"Fort Lauderdale, FL",Tennessee
1,James Blackman,QB,SR,6-5,190,"South Bay, FL",Florida State
19,Denzel Blackwell,CB,SO,5-9,184,"Houston, TX",Boston College
51,Joe Britton,LB,JR,6-1,225,"Bentonville, AR",Missouri
97,VJ Bronson,DL,SO,6-3,275,"Katy, TX",Lamar
38,Jack Bullard,DS,SO,5-11,196,"Chandler, AZ",Corona Del Sol HS
71,Mehki Butler,OL,SO,6-3,332,"Omaha, NE",Iowa Western CC
26,CJ Cage,WR,FR,5-11,184,"Fort Lauderdale, FL",University School of NSU
22,Chase Campbell,QB,FR,6-2,193,"Edinburg, TX",Robert Vela HS
10,Jordan Carmouche,LB,SR,6-1,222,"Manvel, TX",Houston
86,Walker Catsavis,WR,FR,6-4,163,"Fort Smith, AR",Northside HS
27,KaRon Coleman,S,SO,6-0,190,"Eutaw, AL",Greene County HS
31,Justin Collins,S,FR,6-0,188,"Baton Rouge, LA",University Laboratory School
16,Torren Coppage-El,DL,FR,6-4,232,"Lilburn, GA",Parkview HS
80,Trace Corum,WR,FR,5-11,161,"Knoxville, TN",Farragut HS
25,Perrish Cox III,DB,FR,5-9,160,"Lacy Lakeview, TX",Connally HS
25,Keyron Crawford,DE,FR,6-4,240,"Memphis, TN",Briarcrest Christian School
5,Ja'Quez Cross,RB,FR,5-9,182,"Hampton, AR",Purdue
39,Ryan Dadds,P,FR,5-10,175,"Hawthorne, Australia",Brisbane State HS
15,Jaxon Dailey,QB,FR,6-2,209,"Pleasant Hill, IA",Southeast Polk HS
42,Chris Daley,LB,FR,6-0,197,"Knoxville, TN",Knoxville Catholic HS
