No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
19,Kazmeir Allen,WR,JR,5-9,175,"Tulare, CA",Tulare Union HS
44,Martin Andrus Jr.,DL,SR,6-2,305,"Long Beach, CA",Los Angeles HS
3,Chase Artopoeus,QB,JR,6-1,195,"Orcutt, CA",St. Joseph HS
41,Devin Aupiu,LB,SO,6-5,237,"Oxnard, CA",Pacifica HS (Notre Dame)
27,Ashton Authement,WR,JR,6-2,205,"Riverside, CA",Notre Dame HS
2,Nicholas Barr-Mira,K,JR,6-0,170,"Palos Verdes, CA",Loyola HS
45,Chase Barry,P,FR,6-4,215,"San Juan Capistrano, CA",JSerra Catholic HS
4,Stephan Blaylock,DB,SR,5-11,193,"Compton, CA",St. John Bosco HS
9,Jake Bobo,WR,SR,6-5,215,"North Andover, MA",Belmont Hill School (Duke)
0,Kam Brown,WR,JR,6-0,190,"Colleyville, TX",Colleyville Heritage HS (Texas A&M)
9,Choé Bryant-Strother,LB,SO,6-3,240,"Atlanta, GA",Greater Atlanta Christian School
33,Bo Calvert,LB,SR,6-3,235,"Oxnard, CA",Oaks Christian School
54,Josh Carlin,OL,JR,6-5,315,"Westlake Village, CA",Sierra Canyon School
24,Zach Charbonnet,RB,SR,6-1,220,"Camarillo, CA",Oaks Christian School (Michigan)
23,Kenny Churchwell III,DB,JR,6-2,190,"Casa Grande, AZ",Mountain Pointe HS
89,Michael Churich,TE,JR,6-6,240,"Burlingame, CA",Junipero Serra HS
62,Duke Clemens,OL,SR,6-3,302,"Kailua, HI",Punahou School
29,Adam Cohen,LB,JR,6-0,232,"Plainview, NY",Phillips Academy Andover
10,Ryan Cragun,WR,SR,6-1,185,"Dana Point, CA",St. Margaret's Episcopal School (Pennsylvania)
24,Jaylin Davies,DB,FR,5-11,180,"Rancho Cucamonga, CA",Mater Dei HS (Oregon)
72,Garrett DiGiorgio,OL,FR,6-6,312,"Oak Hills, CA",Serrano HS
35,Devanti Dillard,WR,SO,6-0,200,"Fontana, CA",Etiwanda HS
43,James Dinneen,LB,JR,6-2,225,"Los Altos, CA",Saint Francis HS
78,Liam Douglass,OL,SR,6-5,315,"Topanga, CA",Harvard-Westlake School (USC)
86,Michael Ezeike,TE,SR,6-5,252,"Upland, CA",Colony HS
75,Bruno Fina,OL,SO,6-4,290,"Tucson, AZ",Salpointe Catholic HS
97,Joseph Firebaugh Jr.,K,FR,6-2,185,"San Diego, CA",Otay Ranch HS (Southwestern College)
56,Kobey Fitzgerald,LB,SR,6-0,215,"Eastvale, CA",Servite HS (Riverside CC)
57,Jon Gaines II,OL,SR,6-4,300,"Wauwatosa, WI",Marquette University HS
4,Ethan Garbers,QB,SO,6-3,210,"Newport Beach, CA",Corona del Mar HS (Washington)
60,Beau Gardner,LS,SO,6-4,250,"San Francisco, CA",St. Ignatius College Preparatory
28,Josiah Gonzales,RB,FR,5-11,170,"Turlock, CA",Turlock HS
11,Chase Griffin,QB,SR,5-10,190,"Round Rock, TX",Hutto HS
32,Christian Grubb,RB,JR,5-9,170,"Tarzana, CA",Notre Dame HS
81,Hudson Habermehl,TE,JR,6-6,252,"Roseville, CA",Woodcreek HS
25,T.J. Harden,RB,FR,6-2,210,"Los Angeles, CA",Inglewood HS
30,Jax Harley,DB,FR,5-9,165,"Long Beach, CA",St. John Bosco HS
46,Hayden Harris,DL,JR,6-5,251,"Mill Creek, WA",Eastside Catholic School
95,Sitiveni Havili-Kaufusi,DL,JR,6-3,282,"Waimanalo, HI",Punahou School
22,Azizi Hearn,DB,SR,6-2,206,"Oceanside, CA",Oceanside HS (Wyoming)
23,Sean Holland,QB,SR,6-2,215,"Londonderry, NH",Nashua HS South (Fordham)
6,John Humphrey,DB,JR,6-2,192,"Pasadena, CA",John Muir HS
77,Jaylan Jeffers,OL,SO,6-5,304,"Phoenix, AZ",Saguaro HS (Oregon)
36,Alex Johnson,DB,JR,6-0,185,"Carson, CA",Loyola HS
99,Kalen Jones,K,FR,5-9,165,"San Diego, CA",Eastlake HS
22,Keegan Jones,RB,JR,5-9,175,"Cleveland, TN",Cleveland HS
35,Carl Jones Jr.,LB,SR,6-2,228,"Bakersfield, CA",Bakersfield HS
19,D.J. Justice,DB,FR,6-0,190,"San Diego, CA",Bishop Alemany HS
1,Ale Kaho,LB,SR,6-2,235,"Reno, NV",Reno HS (Alabama)
3,Devin Kirkwood,DB,SO,6-3,194,"Inglewood, CA",Junipero Serra HS
26,Brian Kowall,RB,SO,5-11,210,"Templeton, CA",Mission College Preparatory Catholic HS
51,Jack Landherr IV,LS,SR,6-1,238,"Chino Hills, CA",Chino Hills HS
15,Laiatu Latu,LB,JR,6-4,265,"Sacramento, CA",Jesuit HS (Washington)
96,Ari Libenson,K,SO,5-9,170,"Berkeley, CA",Berkeley HS
93,R.J. Lopez,K,JR,5-11,185,"Huntington Beach, CA",Mission Viejo HS
17,Logan Loya,WR,JR,5-11,180,"Garden Grove, CA",St. John Bosco HS
56,Atonio Mafi,OL,SR,6-4,339,"Shoreview, CA",Junipero Serra HS
