No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
31,Brandon Adams,CB,SO,6-3,180,"Atlanta, GA",Arabia Mountain
56,Matthew Alexander,DT,FR,6-3,280,"Buford, GA",Buford
55,Karlis Bailey-Vice,DE,FR,6-1,200,"Orlando, FL",Bishop Moore
91,Jahquan Baker,DT,FR,6-0,240,"Atlanta, GA",McEachern
19,Jarrad Baker,WR,JR,5-11,170,"Eau Gallie, FL",Eau Gallie
1,Javon Baker,WR,JR,6-1,208,"Atlanta, GA",McEachern
5,Ricky Barber,DT,JR,6-3,295,"Louisville, KY",Doss
50,Patrick Barnett,OL,SO,6-6,300,"Key West, FL",Key West
46,Philjae Bien-Aime,DB,SO,5-9,180,"North Miami, FL",St. Thomas Aquinas
11,Will Bohn,QB,SO,6-1,194,"Kissimmee, FL",Celebration
34,Garin Boniol,PK,SO,6-0,180,"Starkville, MS",Starkville
35,Colton Boomer,PK,FR,5-10,175,"Lake Mary, FL",Lake Mary
48,Stone Boss,LB,FR,5-11,205,"Lake Mary, FL",Lake Mary
26,Chris Bowerfind,LS,FR,6-0,210,"Fort Collins, CO",Fossil Ridge
23,Demarkcus Bowman,RB,SO,5-10,193,"Lakeland, FL",Lakeland
5,Isaiah Bowser,RB,SR,6-1,220,"Sidney, OH",Sidney
72,Nate Brady,OL,JR,6-4,290,"Jacksonville, FL",Sandalwood
7,Davonte Brown,CB,JR,6-2,185,"Plantation, FL",American Heritage
37,Quadric Bullard,S,JR,6-0,170,"Dania Beach, FL",Chaminade-Madonna
16,TJ Bullard,LB,FR,6-1,190,"Tampa, FL",Berkeley Prep
57,Derek Burns,LB,JR,6-3,200,"Plantation, FL",American Heritage
92,Austin Camden,DT,SR,6-3,290,"Altamonte Springs, FL",Lyman
45,Ryker Casey,PK,JR,6-0,205,"New Smyrna Beach, FL",New Smyrna Beach
12,Thomas Castellanos,QB,FR,6-0,190,"Waycross, GA",Ware County
88,Josh Celiscar,DE,JR,6-4,265,"Winter Haven, FL",Winter Haven
40,Kervins Choute,DT,SO,6-3,285,"Deerfield Beach, FL",Deerfield Beach
33,Trilion Coles,RB,SR,5-8,170,"Orlando, FL",Bishop Moore
70,Edward Collins,OL,SR,6-6,315,"Birmingham, AL",Ramsay
39,R.D. Cooper,DB,JR,6-2,185,"Fort Myers, FL",Fort Myers
58,Dallaz Corbitt,DE,JR,6-5,240,"Columbia, SC",Gray Collegiate Academy
63,Josh Cox,OL,JR,6-4,300,"New Smyrna Beach, FL",New Smyrna Beach
35,Keenan Cupit,DE,SO,6-2,255,"Lynchburg, VA",Jefferson Forest
86,Jordan Davis,TE,SO,6-4,250,"Sanford, FL",Seminole
14,Andrew Dickson,WR,FR,5-10,165,"Silverdale, WA",Klahowya
42,Aidan Fedigan,LS,FR,6-0,195,"DeLand, FL",DeLand
31,JaJuan Forte',WR,SR,6-1,195,"Youngstown, OH",Boardman
23,Jaiden Francois,DB,SO,6-0,190,"Florida City, FL",South Dade
83,Garrett French,TE,SO,6-3,235,"Venice, FL",Venice
8,Kemore Gamble,TE,SR,6-4,236,"Miami, FL",Miami Southridge
7,Joey Gatewood,WR,SR,6-5,220,"Jacksonville, FL",Bartram Trail
71,Tylan Grable,OL,SR,6-7,290,"Gordon, GA",Wilkinson County
18,Jaylon Griffin,WR,JR,6-3,185,"Huntsville, TX",Huntsville
81,Tyler Griffin,WR,FR,6-5,205,"Brooklet, GA",New Southeast Bulloch
21,Brock Hansel,QB,FR,5-10,160,"Lake Worth, FL",Park Vista
57,John Harris,OL,SR,6-4,298,"Hoschton, GA",Mill Creek
22,RJ Harvey,RB,JR,5-8,195,"Orlando, FL",Edgewater
8,Demari Henderson,DB,FR,6-0,160,"Sanford, FL",Seminole
3,Ja'Cari Henderson,DB,FR,6-0,165,"Sanford, FL",Seminole
52,Keenan Hester,DT,JR,6-4,305,"St. Petersburg, FL",Catholic
64,Shaheem Hill,OL,FR,6-4,342,"Orlando, FL",Edgewater
12,Justin Hodges,DB,JR,6-2,175,"Fort Lauderdale, FL",Western
82,Alec Holler,TE,SR,6-3,230,"Winter Park, FL",Trinity Prep
49,Max Holler,TE,SO,6-4,245,"Winter Park, FL",Trinity Prep
90,Keshaun Hudson,DT,FR,6-1,307,"Fort Lauderdale, FL",Dillard
2,Kobe Hudson,WR,JR,6-1,200,"Pine Mountain, GA",Troup County
2,Lee Hunter,DT,FR,6-4,320,"Mobile, AL",Blount
73,Samuel Jackson,OL,SR,6-6,325,"Bradenton, FL",Lakewood Ranch
34,Terrell Jackson,DB,FR,6-1,170,"Jacksonville, FL",Trinity Christian
11,Jeremiah Jean-Baptiste,LB,SR,6-2,230,"Florida City, FL",South Dade
44,Branden Jennings,LB,SO,6-3,226,"Jacksonville, FL",Sandalwood
17,Amari Johnson,WR,SR,5-10,160,"Miami, FL",Carol City
99,Jamaal Johnson,DE,FR,6-2,250,"Miami, FL",Chaminade-Madonna
15,Jason Johnson,LB,SR,6-2,224,"Matteson, IL",Rich Central
15,Jordan Johnson,WR,SO,6-2,185,"St. Louis, MO",De Smet Jesuit
13,Mikey Keene,QB,SO,5-11,180,"Chandler, AZ",Chandler
54,Cameron Kinnie,OL,SO,6-3,315,"Suwanee, GA",Collins Hill
52,Caden Kitler,OL,FR,6-3,295,"Plano, TX",John Paul II
51,Malachi Lawrence,DE,FR,6-4,270,"Louisville, KY",duPont Manual
19,Ah'mare Lee,DB,FR,6-0,200,"Miami, FL",North Miami Beach
55,Matthew Lee,OL,JR,6-4,295,"Oviedo, FL",Hagerty
99,Quan Lee,WR,FR,6-0,175,"Gainesville, FL",Buchholz
18,Dyllon Lester,DB,SR,6-0,200,"Plantation, FL",American Heritage
10,Terrence Lewis,LB,FR,6-3,190,"Opa-locka, FL",Miami Central
66,Chidoziri Maghiro,OL,SR,6-5,325,"Alike, Nigeria",St. Thomas Aquinas (Fla.)
75,Miguel Maldonado,OL,FR,6-6,320,"Lakeland, FL",Lakeland
38,Dionte Marks,WR,JR,6-2,190,"DeLand, FL",DeLand
85,Zach Marsh Wojan,TE,SR,6-5,245,"Vacaville, CA",Will C. Wood
47,Stephen Martin,WR,SO,6-5,210,"Orlando, FL",Bishop Moore
21,Nikai Martinez,DB,FR,5-11,170,"Apopka, FL",Apopka
40,Mitch McCarthy,P,FR,6-5,214,Australia,Frankston
9,Timmy McClain,QB,FR,6-1,196,"Sanford, FL",Seminole
22,Daniel McCullon,DB,SO,5-10,205,"Palm Beach Gardens, FL",Benjamin
47,K.D. McDaniel,DE,JR,6-2,250,"Tifton, GA",Tift County
16,Jordan McDonald,RB,FR,6-1,220,"Alpharetta, GA",Milton
76,Adrian Medley,OL,JR,6-5,305,"Pensacola, FL",Pensacola
94,Anthony Montalvo,DT,SR,6-3,290,"Tampa, FL",Sickles
30,Kam Moore,LB,FR,6-1,205,"Sanford, FL",Seminole
41,Tre'Von Moore,LB,SO,6-2,230,"Opelika, AL",Opelika
41,Jack Morgan,DE,FR,6-4,215,"Mount Dora, FL",Mount Dora
33,Tre'Mon Morris-Brash,DE,SR,6-2,245,"Richmond, VA",St. John's College
74,Ethan Mort,OL,FR,6-6,290,"Venice, FL",Venice
28,Quade Mosier,LB,JR,6-2,225,"Fayetteville, AR",Fayetteville
96,Trace O'Hara,DE,SO,6-2,235,"Orlando, FL",East River
4,Ryan O'Keefe,WR,SR,5-10,175,"Austin, TX",Round Rock
98,Daniel Obarski,PK,SR,6-2,200,"Chandler, AZ",Hamilton
36,Andrew Osteen,P,SR,6-1,180,"Enterprise, AL",Enterprise
95,Tyler Paul,LS,JR,6-1,215,"Clearwater, FL",Clearwater Central Catholic
77,Lokahi Pauole,OL,SR,6-4,305,"Kapolei, HI",Kamehameha
4,Koby Perry,DB,SR,6-0,185,"Covington, GA",Alcovy HS
10,John Rhys Plumlee,QB,SR,6-0,200,"Hattiesburg, MS",Oak Grove
93,Joe Rahal,LS,FR,6-0,180,"Vero Beach, FL",Vero Beach
6,Mark-Antony Richards,RB,JR,6-1,215,"Wellington, FL",Wellington
0,Johnny Richardson,RB,JR,5-7,170,"Lake Wales, FL",Lake Wales
43,Zach Rodriguez,S,JR,6-1,200,"Oviedo, FL",Master's Academy
