No,Name,Pos,Yr,Ht,Wt,Hometown,Last School
23,Praise Amaewhule,DE,FR,6-3,225,"Katy, TX",Katy Taylor HS
28,Ronald Awatt,DB,SO,5-11,205,"Lubbock, TX",Frenship HS
40,Gavin Baechle,K,FR,6-1,160,"McKinney, TX",McKinney HS
30,Deaumonjae Banks,DB,FR,6-1,190,"El Paso, TX",Chapin HS
55,Gamaliel 'Tres' Barboza,OL,SO,6-4,295,"Castroville, TX",Tyler Junior College
60,Sheldon Benson,OL,FR,6-2,305,"Schertz, TX",Schertz Clemens HS
1,Kalon Beverly,DB,SR,6-1,195,"New Orleans, LA",Edna Karr HS
8,Juleion Bowers,DB,FR,5-9,170,"Midland, TX",Midland HS
72,Jerrod Brooks,OL,SR,6-6,312,"Dallas, TX",Seagoville
11,Erik Brown,WR,SR,6-1,175,"Fontana, CA",Riverside CC
18,Jerrell Brown,DB,JR,6-1,195,"Perris, CA",Citrus Hill HS
15,Calvin Brownholtz,QB,FR,6-2,200,"Carmichael, CA",Jesuit HS
92,Christian Buckingham,DT,SR,6-4,280,"Tafuna, American Samoa",Seoul American/EPCC
85,Sani Buckingham,DT,JR,6-4,292,"Tafuna, American Samoa",Home School
43,Uelese Buckingham,LB,FR,5-11,220,"Tafuna, American Samoa",Seoul American HS
9,Alan Busey,WR,JR,6-1,195,"Anchorage, AK",Robert Service HS/Chabot CC
22,Josh Caldwell,DB,SO,6-0,170,"Long Beach, CA",Cerritos College
11,Denzel Chukwukelu,DT,JR,6-4,290,"Rockwall, TX",Rockwall Heath HS
46,Mitchell Crawford,P,JR,6-0,185,"Townsville, Australia",Swinburne University of Technology in Melbourne
80,Camryn Curtis Dozier,WR,JR,6-1,175,"Houston, TX",Benedictine College
27,Kriston Davis,RB,FR,5-9,180,"St. Louis, MO",Bellville West HS
26,Walter Dawn Jr.,WR,JR,5-6,165,"Mesquite, TX",Poteet HS
73,Bobby DeHaro,OL,FR,6-4,290,"El Paso, TX",Montwood HS
38,Winston Dimel,FB,SR,6-1,242,"Manhattan, KS",Manhattan HS/Kansas State
39,Robert Escobedo,DB,FR,5-10,200,"El Paso, TX",Faith Christian HS
16,Alex Fernandes,QB,FR,6-3,205,"Austin, TX",Vandegrift HS
6,Joshua Fields,RB,SO,5-9,195,"El Paso, TX",Americas HS
49,Jason Filley,K,SR,6-0,197,"El Paso, TX",Coronado HS
33,Reynaldo Flores,RB,FR,6-0,200,"El Paso, TX",Ysleta HS
